Keyword,Extracted Sentence
greater representation,Developing countries deserve greater representation on that body.
expanding liberty,"U.N. must work together to support democracy in a world of expanding liberty, Bush says.
"
president bush,President Bush: U.S. will eliminate all tariffs and subsidies that distort free trade.
peacebuilding,"A Peacebuilding Commission should plan for post-conflict missions before crises erupt, he says.
"
long,The path to democracy is long and imperfect and different for                every nation.
long,The U.S. has long supported a permanent seat for Japan.
aftermath,The United Nations needs to be better prepared to help countries rebuild in the aftermath of conflict.
revolution,"The United Nations must launch a lasting revolution of reform, he says.
"
revolution,"The United Nations must launch a lasting revolution of reform, says U.S. Secretary of State John Kerry."
126 countries,"I also want tothank the representatives of the 126 countries that have offered assistance in our relief efforts.
"
want,I want to thank Secretary-General Annan for mobilizing the support of this institution.
want,"I also want tothank the representatives of the 126 countries that have offered assistance in our relief efforts.
"
architects,"In moments of tumultuous historical change, leaders must become architects of a better world."
agency,"Questions about Iran’s nuclear activities remain unanswered, despite repeated efforts by the International Atomic Energy Agency."
peaceful world,We built an institution that has helped to support a peaceful world order for six decades.
rebuild,The United Nations needs to be better prepared to help countries rebuild in the aftermath of conflict.
develop,"The second purpose is to develop friendly relations among nations, based on equal rights and the self-determination of all peoples."
develop,"The United States is committed to the Millennium Development Goals, he adds.
"
develop,Developing countries deserve greater representation on that body.
general,I want to thank Secretary-General Annan for mobilizing the support of this institution.
offered,"I also want tothank the representatives of the 126 countries that have offered assistance in our relief efforts.
"
directed secretary,I have directed Secretary of State Rice to lead a diplomatic effort to engage moderate leaders across the region.
muststrengthen,"The world must step forward to provide additional humanitarian aid, and we muststrengthen the African Union force.
"
islam,"Extremists in your midst spread propaganda claiming that the West is engaged in a war against Islam.
"
islam,Extremists in your midst spread propaganda claiming that the West is engaged in a war  against Islam.
islam,"We respect Islam, but we will protect our people from those who                 pervert Islam to sow death and destruction.
"
face,"Young people in the Middle East face a dismal choice every day, says Al-Shabaab."
anniversary,"Last week, America and the world marked the fifth anniversary of the attacks that filled another September morning with death and suffering."
corruption,The Palestinian people have suffered from decades of corruption and violence.
moderates,America has made its choice: we will stand with the moderates and reformers.
million,More than 50 million people have been given a voice in this Hall for the first time in decades.
million,"For decades, millions of men and women have been trapped in oppression and hopelessness.
"
courage,We respect your courage and your determination to live in peace and freedom.
jobs,"We will continue to help you secure the international assistance and investment you need to create jobs and opportunity.
"
advance,"""By doing so, we will advance the high ideals on which this institution was founded"""
coalition,America and our coalition partners will stand with the democratic Government you have elected.
secure,"We will continue to help you secure the international assistance and investment you need to create jobs and opportunity.
"
destruction,"We respect Islam, but we will protect our people from those who                 pervert Islam to sow death and destruction.
"
work,"The world has sent a clear message to the leaders of Hamas: serve the Palestinian people, abandon terror, recognise Israel’s right to exist, honour agreements and work for peace.
"
work,"""We must support the dreams of good and decent people who are working to transform a troubled region,"" he said."
east,"“Members of the human family [are] the foundation of freedom,                 justice and peace in the world” “The words of the Universal Declaration are as                 true today as they were when they were written”
Some of the changes in the Middle East have been dramatic, and we see the results in this Hall."
east,"Some of the changes in the Middle East are happening gradually, but they are real."
east,Some have argued that the democratic changes in the Middle East are destabilizing the region.
east,"Young people in the Middle East face a dismal choice every day, says Al-Shabaab."
east,We must stand with democratic leaders and moderate reformers across the broader Middle East.
iran,The U.S. has called on Iran to abandon its nuclear ambitions.
iran,"The U.N. has passed a clear resolution calling for Iran to meet its international obligations.
"
iran,"Iran must abandon its nuclear weapons ambitions, says Obama."
iran,"Darfur's Government is turning your country into a tool of Iran, he adds.
"
international,"We will continue to help you secure the international assistance and investment you need to create jobs and opportunity.
"
international,The U.N. has passed a good resolution that has authorized an international force to help you restore Lebanese sovereignty.
international,"The U.N. has passed a clear resolution calling for Iran to meet its international obligations.
"
international,U.S. joined with the international community to provide emergency food aid and support for an African Union peacekeeping force.
support,"The group calls on civilized nations to support those in the region who are offering a more hopeful alternative.
"
support,U.S. joined with the international community to provide emergency food aid and support for an African Union peacekeeping force.
support,"To increase its strength and effectiveness, NATO nations should provide logistics and other support."
support,"""We must support the dreams of good and decent people who are working to transform a troubled region,"" he said."
provide,U.S. joined with the international community to provide emergency food aid and support for an African Union peacekeeping force.
provide,"The world must step forward to provide additional humanitarian aid, and we muststrengthen the African Union force.
"
provide,"To increase its strength and effectiveness, NATO nations should provide logistics and other support."
leaders,We must stand with democratic leaders and moderate reformers across the broader Middle East.
leaders,"The world has sent a clear message to the leaders of Hamas: serve the Palestinian people, abandon terror, recognise Israel’s right to exist, honour agreements and work for peace.
"
leaders,I have directed Secretary of State Rice to lead a diplomatic effort to engage moderate leaders across the region.
america,"Last week, America and the world marked the fifth anniversary of the attacks that filled another September morning with death and suffering."
america,America and our coalition partners will stand with the democratic Government you have elected.
america,America has made its choice: we will stand with the moderates and reformers.
abandon,The U.S. has called on Iran to abandon its nuclear ambitions.
abandon,"Iran must abandon its nuclear weapons ambitions, says Obama."
abandon,"The world has sent a clear message to the leaders of Hamas: serve the Palestinian people, abandon terror, recognise Israel’s right to exist, honour agreements and work for peace.
"
baghdad,"From Beirut to Baghdad, people are making the choice for freedom."
diplomatic,I have directed Secretary of State Rice to lead a diplomatic effort to engage moderate leaders across the region.
diplomatic,"Saudi Arabia, Jordan and Egypt have made clear they are willing to contribute the diplomatic and financial assistance.
"
provide emergency,U.S. joined with the international community to provide emergency food aid and support for an African Union peacekeeping force.
lebanese sovereignty,The U.N. has passed a good resolution that has authorized an international force to help you restore Lebanese sovereignty.
world marked,"Last week, America and the world marked the fifth anniversary of the attacks that filled another September morning with death and suffering."
step forward,"The world must step forward to provide additional humanitarian aid, and we muststrengthen the African Union force.
"
civilized,"The group calls on civilized nations to support those in the region who are offering a more hopeful alternative.
"
directed,I have directed Secretary of State Rice to lead a diplomatic effort to engage moderate leaders across the region.
jordan,"Saudi Arabia, Jordan and Egypt have made clear they are willing to contribute the diplomatic and financial assistance.
"
effectiveness,"To increase its strength and effectiveness, NATO nations should provide logistics and other support."
ago,"Five years ago, I stood at this rostrum and called on the community of nations to defend civilization and build a more hopeful future."
ago,"Five years ago, Iraq’s seat in this body was."
young people,"Young people in the Middle East face a dismal choice every day, says Al-Shabaab."
violence,The Palestinian people have suffered from decades of corruption and violence.
assumption,This argument rests on a false assumption: that the region was stable to begin with.
west,"Extremists in your midst spread propaganda claiming that the West is engaged in a war against Islam.
"
west,Extremists in your midst spread propaganda claiming that the West is engaged in a war  against Islam.
waiting,"The world is waiting to see whether the Hamas Government will follow through on its promises.
"
waiting,The world is waiting to see whether the Hamas Government will follow through on its promises or pursue an extremist agenda.
presidential election,"Algeria has held its first competitive presidential election, and the military remained neutral.
"
lebanese,The U.N. has passed a good resolution that has authorized an international force to help you restore Lebanese sovereignty.
message,"The world has sent a clear message to the leaders of Hamas: serve the Palestinian people, abandon terror, recognise Israel’s right to exist, honour agreements and work for peace.
"
syrian dominance,"Last year, you inspired the world when you came out into the streets to demand your independence from Syrian dominance."
results,"“Members of the human family [are] the foundation of freedom,                 justice and peace in the world” “The words of the Universal Declaration are as                 true today as they were when they were written”
Some of the changes in the Middle East have been dramatic, and we see the results in this Hall."
hall,"On that terrible day, extremists killed nearly 3,000 innocent people, including citizens of dozens of nations represented right here in this Hall.
"
hall,This is still the great challenge of our time.
hall,"“Members of the human family [are] the foundation of freedom,                 justice and peace in the world” “The words of the Universal Declaration are as                 true today as they were when they were written”
Some of the changes in the Middle East have been dramatic, and we see the results in this Hall."
hall,More than 50 million people have been given a voice in this Hall for the first time in decades.
future,"Five years ago, I stood at this rostrum and called on the community of nations to defend civilization and build a more hopeful future."
future,We know that when people have a voice in their future they are less likely to blow themselves up in suicide attacks.
argument,This argument rests on a false assumption: that the region was stable to begin with.
seat,"Five years ago, Iraq’s seat in this body was."
fear,Israeli citizens have endured brutal acts of terrorism and constant fear of attack.
agenda,The world is waiting to see whether the Hamas Government will follow through on its promises or pursue an extremist agenda.
shabaab,"Young people in the Middle East face a dismal choice every day, says Al-Shabaab."
military,"Algeria has held its first competitive presidential election, and the military remained neutral.
"
fifth anniversary,"Last week, America and the world marked the fifth anniversary of the attacks that filled another September morning with death and suffering."
hamas government,"The world is waiting to see whether the Hamas Government will follow through on its promises.
"
hamas government,The world is waiting to see whether the Hamas Government will follow through on its promises or pursue an extremist agenda.
resolution calling,"The U.N. has passed a clear resolution calling for Iran to meet its international obligations.
"
true,"“Members of the human family [are] the foundation of freedom,                 justice and peace in the world” “The words of the Universal Declaration are as                 true today as they were when they were written”
Some of the changes in the Middle East have been dramatic, and we see the results in this Hall."
dozens,"On that terrible day, extremists killed nearly 3,000 innocent people, including citizens of dozens of nations represented right here in this Hall.
"
invaded,"held by a dictator who killed his citizens, invaded his. neighours and showed his contempt for the world by.defying more than a dozen Security Council resolutions.
"
false assumption,This argument rests on a false assumption: that the region was stable to begin with.
happening,"Some of the changes in the Middle East are happening gradually, but they are real."
secretary,I have directed Secretary of State Rice to lead a diplomatic effort to engage moderate leaders across the region.
terrible day,"On that terrible day, extremists killed nearly 3,000 innocent people, including citizens of dozens of nations represented right here in this Hall.
"
allowed,Syria's rulers have allowed their country to become a crossroad for terrorism.
states,"The United States salutes the nations that have taken strides towards liberty.
"
states,"The United States will also tighten economic sanctions on the leaders of the junta and their financial backers.
"
states,"America is also providing scholarships to help students come to schools in the United States.
"
states,The U.S. is committed to a strong and vibrant United States.
states,The United States is open to this prospect.
disease,"The United Nations must work to free people from tyranny and violence, hunger and disease, illiteracy and ignorance and poverty and despair."
disease,"The world responded by creating the Global Fund, which is working with Governments and the private sector to fight the disease around the world."
disease,The disease is preventable and treatable.
disease,"The world knows what it takes to stop malaria   bed nets, indoor spraying and medicine to treat the disease."
nations,"Sixty years ago, representatives from 16 nations began deliberations on a new international bill of rights."
nations,"The United Nations must work to free people from tyranny and violence, hunger and disease, illiteracy and ignorance and poverty and despair."
nations,"The United States salutes the nations that have taken strides towards liberty.
"
nations,"The United Nations must insist on change in Harare and must insist  on freedom for the people.
"
nations,"The United Nations must live up to its promise to deploy peacekeeping forces to the region.
"
nations,"In partnership with other nations, America is helping nations raise standards in their schools at home."
nations,The United Nations provides vital economic assistance to developing nations.
nations,"The United Nations is working to expand access for women and girls to a decent education.
"
nations,The U.S. has dramatically increased its development assistance to developing nations.
nations,"The world’s largest trading nations, including major developing countries, have a special responsibility to reduce trade barriers.
"
nations,The United Nations must first reform its own Human Rights Council.
major,"The world’s largest trading nations, including major developing countries, have a special responsibility to reduce trade barriers.
"
economic,"The United States will also tighten economic sanctions on the leaders of the junta and their financial backers.
"
economic,The United Nations provides vital economic assistance to developing nations.
violence,"The United Nations must work to free people from tyranny and violence, hunger and disease, illiteracy and ignorance and poverty and despair."
assistance,More than half the world’s food assistance comes from America.
assistance,The United Nations provides vital economic assistance to developing nations.
assistance,The U.S. has dramatically increased its own development assistance.
assistance,The U.S. has dramatically increased its development assistance to developing nations.
help,The people of Lebanon and Afghanistan and Iraq have asked for our help.
help,"In partnership with other nations, America is helping nations raise standards in their schools at home."
help,"America is also providing scholarships to help students come to schools in the United States.
"
help,"The aid dollars are being delivered in innovative ways to help those who need them and achieve results.
"
council,Yet the American people are disappointed by the failures of the Human Rights Council.
council,The United Nations must first reform its own Human Rights Council.
council,Some have also called for reform of the structure of the Security Council.
agreements,America wi11 continue to pursue agreements that open trade and investment.
agreements,"We recently signed free-trade agreements with Peru, Colombia, Panama and South."
agreements,"These agreements embody the values of open markets and fair regulation.
"
dramatically,The U.S. has dramatically increased its own development assistance.
dramatically,The U.S. has dramatically increased its development assistance to developing nations.
stating,"The first article of the Universal Declaration begins by stating that all human bein human.
"
stating,The first article of the Universal Declaration begins by stating that all human beings are born free and equal in dignity and rights.
goods,"A successful Doha Round of trade talks would mean real and substantial openings in agriculture, goods and services."
begins,"The first article of the Universal Declaration begins by stating that all human bein human.
"
begins,The first article of the Universal Declaration begins by stating that all human beings are born free and equal in dignity and rights.
pursue,America wi11 continue to pursue agreements that open trade and investment.
pursue,"America will lead towards that vision, in which all are created equal and free to pursue their dreams."
created equal,"America will lead towards that vision, in which all are created equal and free to pursue their dreams."
girls,"The United Nations is working to expand access for women and girls to a decent education.
"
international community,"The international community must support these leaders.
"
international community,The international community now has a historic chance to open markets around the world.
worship,"With commitment and courage, we can build a world where people are free to speak, assemble and worship as they wish."
fund,"In Belarus, North Korea, Syria and Iran, brutal regimes deny their people fundamental rights.
"
fund,"The world responded by creating the Global Fund, which is working with Governments and the private sector to fight the disease around the world."
food assistance,More than half the world’s food assistance comes from America.
trading nations,"The world’s largest trading nations, including major developing countries, have a special responsibility to reduce trade barriers.
"
article,"The first article of the Universal Declaration begins by stating that all human bein human.
"
article,The first article of the Universal Declaration begins by stating that all human beings are born free and equal in dignity and rights.
nations provides,The United Nations provides vital economic assistance to developing nations.
declaration begins,"The first article of the Universal Declaration begins by stating that all human bein human.
"
declaration begins,The first article of the Universal Declaration begins by stating that all human beings are born free and equal in dignity and rights.
bein human,"The first article of the Universal Declaration begins by stating that all human bein human.
"
united,"The United Nations must work to free people from tyranny and violence, hunger and disease, illiteracy and ignorance and poverty and despair."
united,"The United States salutes the nations that have taken strides towards liberty.
"
united,"The United States will also tighten economic sanctions on the leaders of the junta and their financial backers.
"
united,"The United Nations must insist on change in Harare and must insist  on freedom for the people.
"
united,"The United Nations must live up to its promise to deploy peacekeeping forces to the region.
"
united,"America is also providing scholarships to help students come to schools in the United States.
"
united,The United Nations provides vital economic assistance to developing nations.
united,"The United Nations is working to expand access for women and girls to a decent education.
"
united,The U.S. is committed to a strong and vibrant United States.
united,The United Nations must first reform its own Human Rights Council.
united,The United States is open to this prospect.
human,"The Universal Declaration of Human Rights is a landmark achievement in the history of human liberty.
"
human,"The first article of the Universal Declaration begins by stating that all human bein human.
"
human,The first article of the Universal Declaration begins by stating that all human beings are born free and equal in dignity and rights.
human,Terrorists and extremists kill the innocent with the aim of imposing their hateful vision on humanity.
human,The U.S. will impose an expanded visa ban on those responsible for human rights violations in Burma.
human,U.N. rovided more than $2 billion in  humanitarian and peacekeeping aid to Darfur.
human,Yet the American people are disappointed by the failures of the Human Rights Council.
human,The United Nations must first reform its own Human Rights Council.
rights,"Sixty years ago, representatives from 16 nations began deliberations on a new international bill of rights."
rights,"The Universal Declaration of Human Rights is a landmark achievement in the history of human liberty.
"
rights,The first article of the Universal Declaration begins by stating that all human beings are born free and equal in dignity and rights.
rights,"In Belarus, North Korea, Syria and Iran, brutal regimes deny their people fundamental rights.
"
rights,The U.S. will impose an expanded visa ban on those responsible for human rights violations in Burma.
rights,Yet the American people are disappointed by the failures of the Human Rights Council.
rights,The United Nations must first reform its own Human Rights Council.
united states,"The United States salutes the nations that have taken strides towards liberty.
"
united states,"The United States will also tighten economic sanctions on the leaders of the junta and their financial backers.
"
united states,"America is also providing scholarships to help students come to schools in the United States.
"
united states,The U.S. is committed to a strong and vibrant United States.
united states,The United States is open to this prospect.
trade,"A successful Doha Round of trade talks would mean real and substantial openings in agriculture, goods and services."
trade,"The world’s largest trading nations, including major developing countries, have a special responsibility to reduce trade barriers.
"
trade,America wi11 continue to pursue agreements that open trade and investment.
trade,"We recently signed free-trade agreements with Peru, Colombia, Panama and South."
malaria,Malaria is another common killer.
malaria,"In some countries, malaria takes as many lives as HIV/AIDS.
"
malaria,"The world knows what it takes to stop malaria   bed nets, indoor spraying and medicine to treat the disease."
malaria,"America launched a $1.2 billion malaria initiative.
"
universal,"The Universal Declaration of Human Rights is a landmark achievement in the history of human liberty.
"
universal,"The first article of the Universal Declaration begins by stating that all human bein human.
"
universal,The first article of the Universal Declaration begins by stating that all human beings are born free and equal in dignity and rights.
universal declaration,"The Universal Declaration of Human Rights is a landmark achievement in the history of human liberty.
"
universal declaration,"The first article of the Universal Declaration begins by stating that all human bein human.
"
universal declaration,The first article of the Universal Declaration begins by stating that all human beings are born free and equal in dignity and rights.
major developing,"The world’s largest trading nations, including major developing countries, have a special responsibility to reduce trade barriers.
"
mean,"A successful Doha Round of trade talks would mean real and substantial openings in agriculture, goods and services."
leaders,"The international community must support these leaders.
"
leaders,"The United States will also tighten economic sanctions on the leaders of the junta and their financial backers.
"
scholarships,"America is also providing scholarships to help students come to schools in the United States.
"
global,"The world responded by creating the Global Fund, which is working with Governments and the private sector to fight the disease around the world."
lebanon,"Lebanon, Afghanistan and Iraq have made the choice for democracy."
lebanon,The people of Lebanon and Afghanistan and Iraq have asked for our help.
peacekeeping aid,U.N. rovided more than $2 billion in  humanitarian and peacekeeping aid to Darfur.
permanent membership,"We believe that Japan is well qualified for permanent membership.
"
years ago,"Sixty years ago, representatives from 16 nations began deliberations on a new international bill of rights."
agriculture,"A successful Doha Round of trade talks would mean real and substantial openings in agriculture, goods and services."
including major,"The world’s largest trading nations, including major developing countries, have a special responsibility to reduce trade barriers.
"
suffer,"In Zimbabwe, ordinary citizens suffer under atyrannical regime."
proposed,I have proposed an innovative initiative to alleviate hunger.
teachers,A good education starts with good teachers.
japan,"We believe that Japan is well qualified for permanent membership.
"
stocks,"We send emergency food stocks to starving people, from camps to slums around the world."
targeting,"Yet, the extremists have responded by targeting them for murder."
american,Yet the American people are disappointed by the failures of the Human Rights Council.
vibrant united,The U.S. is committed to a strong and vibrant United States.
farmers,"America would purchase crops of local farmers in Africa and elsewhere.
"
landmark achievement,"The Universal Declaration of Human Rights is a landmark achievement in the history of human liberty.
"
developing nations,The United Nations provides vital economic assistance to developing nations.
developing nations,The U.S. has dramatically increased its development assistance to developing nations.
pursue agreements,America wi11 continue to pursue agreements that open trade and investment.
vibrant,The U.S. is committed to a strong and vibrant United States.
regimes deny,"In Belarus, North Korea, Syria and Iran, brutal regimes deny their people fundamental rights.
"
raise,"In partnership with other nations, America is helping nations raise standards in their schools at home."
taken strides,"The United States salutes the nations that have taken strides towards liberty.
"
come,More than half the world’s food assistance comes from America.
come,"America is also providing scholarships to help students come to schools in the United States.
"
reduce trade,"The world’s largest trading nations, including major developing countries, have a special responsibility to reduce trade barriers.
"
nation,"Sixty years ago, representatives from 16 nations began deliberations on a new international bill of rights."
nation,"The United Nations must work to free people from tyranny and violence, hunger and disease, illiteracy and ignorance and poverty and despair."
nation,"The United States salutes the nations that have taken strides towards liberty.
"
nation,"The international community must support these leaders.
"
nation,Every civilized nation has a responsibility to stand with them.
nation,"The United Nations must insist on change in Harare and must insist  on freedom for the people.
"
nation,"The United Nations must live up to its promise to deploy peacekeeping forces to the region.
"
nation,"In partnership with other nations, America is helping nations raise standards in their schools at home."
nation,The United Nations provides vital economic assistance to developing nations.
nation,"The United Nations is working to expand access for women and girls to a decent education.
"
nation,The U.S. has dramatically increased its development assistance to developing nations.
nation,The international community now has a historic chance to open markets around the world.
nation,"The world’s largest trading nations, including major developing countries, have a special responsibility to reduce trade barriers.
"
nation,The United Nations must first reform its own Human Rights Council.
live,"The United Nations must live up to its promise to deploy peacekeeping forces to the region.
"
live,"In some countries, malaria takes as many lives as HIV/AIDS.
"
live,"The aid dollars are being delivered in innovative ways to help those who need them and achieve results.
"
achievement,"The Universal Declaration of Human Rights is a landmark achievement in the history of human liberty.
"
iran,"In Belarus, North Korea, Syria and Iran, brutal regimes deny their people fundamental rights.
"
emergency food,"We send emergency food stocks to starving people, from camps to slums around the world."
assemble,"With commitment and courage, we can build a world where people are free to speak, assemble and worship as they wish."
comes,More than half the world’s food assistance comes from America.
peacekeeping,U.N. rovided more than $2 billion in  humanitarian and peacekeeping aid to Darfur.
peacekeeping,"The United Nations must live up to its promise to deploy peacekeeping forces to the region.
"
murder,"Yet, the extremists have responded by targeting them for murder."
called,Some have also called for reform of the structure of the Security Council.
economic sanctions,"The United States will also tighten economic sanctions on the leaders of the junta and their financial backers.
"
historic chance,The international community now has a historic chance to open markets around the world.
hiv,"In some countries, malaria takes as many lives as HIV/AIDS.
"
new,"Nations represented in the Hall have supported the efforts of dissidents, reformers and civil society advocates in newly free societies.
"
new,I appreciate the U.N. decision this week to renew the mandate of the International Security Assistance Force in Afghanistan.
new,"We launched a new initiative, called the Millennium Challenge Account, which directs our help to countries that produce results.
"
new,"The U.N. must open the door to a new age of transparency, accountability and seriousness of purpose.
"
new,"As it rebuilds its Headquarters, it must also open the door to a new age of transparency, accountability and seriousness of purpose.
"
like,"The vast majority of nations agree that tactics like suicide bombing, hostage-taking and hijacking are never legitimate."
like,"Like slavery and piracy, terrorism has                 no place in the modern world."
like,Nations like Saudi Arabia and Pakistan are actively pursuing the terrorists.
like,"History shows that when citizens have a voice in choosing their own leaders, they are less likely to search for meaning in radical ideologies."
human,"They agreed on a historic pledge to reaffirm faith in fundamental human rights and unite their strength to maintain international peace and security.
"
human,"They imperil the values of justice and human rights that gave birth to the UN.
"
orange revolution,"From the Orange Revolution in Ukraine to the Rose Revolution in Georgia, the Cedar Revolution in Lebanon and the Tulip Revolution in Kyrgyzstan, we have seen people consistently make the courageous decision to demand their liberty."
life,"No cause  can justify the deliberate taking of innocent life, and the international community is nearing universal agreement on this truth."
life,"We must remain vigilant against proliferation by fully implementing resolution 1540.
"
life,We must remain vigilant against proliferation by fully  implementing the terms of resolution 1540 (2004) and  enforcing sanctions against North Korea and Iran.
life,"In Iraq, the fight has been difficult, yet daily life has improved dramatically over the past 20 months.
"
implementing resolution,"We must remain vigilant against proliferation by fully implementing resolution 1540.
"
terror,We must actively challenge the conditions of tyranny and despair that allow terror and extremists to thrive.
terror,The U.N. and other multilateral organizations must continually confront terror.
terror,"We must see the terrorists for what they are, he says.
"
terror,"The Security Council has adopted resolutions declaring terror unlawful.
"
terror,"Like slavery and piracy, terrorism has                 no place in the modern world."
terror,"Nations are turning words into action by sharing intelligence, conducting joint operations and freezing terrorists’ finances.
"
terror,Nations like Saudi Arabia and Pakistan are actively pursuing the terrorists.
terror,Libya has renounced its support for terror and its pursuit of nuclear weapons.
terror,"To uphold the Charter’s promise of peace and security in the twenty-first century, we must also confront the ideology of the terrorists.
"
terror,"The objectives I have laid out for multilateral institutions confronting terror, opposing tyranny and promoting effective development are difficult, but they are necessary tasks.
"
revolution,"From the Orange Revolution in Ukraine to the Rose Revolution in Georgia, the Cedar Revolution in Lebanon and the Tulip Revolution in Kyrgyzstan, we have seen people consistently make the courageous decision to demand their liberty."
aids,"America sought to apply this model in its Emergency Plan for AIDS Relief.
"
aids,"Five years ago, 50,000 people in sub-Saharan Africa were receiving treatment for HIV/AIDS; today, that number is nearly 1.7 million."
aids,"The G-8 has pledged to match America’s efforts on malaria and HIV/ AIDS.
"
years,"Sixty-three years ago, representatives from around the world gathered in San Francisco to complete the founding of the United Nations."
years,"For eight years, the nations in this Assembly have worked together to confront the extremist threat."
years,"Five years ago, 50,000 people in sub-Saharan Africa were receiving treatment for HIV/AIDS; today, that number is nearly 1.7 million."
nations like,Nations like Saudi Arabia and Pakistan are actively pursuing the terrorists.
rose revolution,"From the Orange Revolution in Ukraine to the Rose Revolution in Georgia, the Cedar Revolution in Lebanon and the Tulip Revolution in Kyrgyzstan, we have seen people consistently make the courageous decision to demand their liberty."
iraq,"In Iraq, the fight has been difficult, yet daily life has improved dramatically over the past 20 months.
"
iraq,The U.N. is carrying out an ambitious strategy to strengthen Iraq’s democracy.
bombing,"The vast majority of nations agree that tactics like suicide bombing, hostage-taking and hijacking are never legitimate."
nations charter,"Advancing this vision of freedom serves our highest ideals, as expressed in the United Nations Charter.
"
serves,"Advancing this vision of freedom serves our highest ideals, as expressed in the United Nations Charter.
"
democracies,"We must stand united in our support of other young democracies, from Lebanon to Georgia.
"
democracies,Young democracies  around the world are watching to see how we respond.
representatives,"Sixty-three years ago, representatives from around the world gathered in San Francisco to complete the founding of the United Nations."
free societies,"Nations represented in the Hall have supported the efforts of dissidents, reformers and civil society advocates in newly free societies.
"
pledged,"The G-8 has pledged to match America’s efforts on malaria and HIV/ AIDS.
"
pledge,"They agreed on a historic pledge to reaffirm faith in fundamental human rights and unite their strength to maintain international peace and security.
"
pledge,"The G-8 has pledged to match America’s efforts on malaria and HIV/ AIDS.
"
orange,"From the Orange Revolution in Ukraine to the Rose Revolution in Georgia, the Cedar Revolution in Lebanon and the Tulip Revolution in Kyrgyzstan, we have seen people consistently make the courageous decision to demand their liberty."
trade,Trade and investment is one of the most powerful engines of development.
trade,The most effective step of all would be an agreement that tears down trade barriers.
modern,"Like slavery and piracy, terrorism has                 no place in the modern world."
weapons,Libya has renounced its support for terror and its pursuit of nuclear weapons.
clear purpose,"With determination and clear purpose, the United Nations can be a powerful force for good."
rebuilds,"As it rebuilds its Headquarters, it must also open the door to a new age of transparency, accountability and seriousness of purpose.
"
efforts,"Nations represented in the Hall have supported the efforts of dissidents, reformers and civil society advocates in newly free societies.
"
efforts,"The G-8 has pledged to match America’s efforts on malaria and HIV/ AIDS.
"
ideology,"To uphold the Charter’s promise of peace and security in the twenty-first century, we must also confront the ideology of the terrorists.
"
new initiative,"We launched a new initiative, called the Millennium Challenge Account, which directs our help to countries that produce results.
"
community,"No cause  can justify the deliberate taking of innocent life, and the international community is nearing universal agreement on this truth."
international peace,"They agreed on a historic pledge to reaffirm faith in fundamental human rights and unite their strength to maintain international peace and security.
"
millions,Together we can secure the Almighty’s gift of liberty and justice to millions who have not known it.
past 20,"In Iraq, the fight has been difficult, yet daily life has improved dramatically over the past 20 months.
"
malaria,"The G-8 has pledged to match America’s efforts on malaria and HIV/ AIDS.
"
chaos,Extremists find their most fertile recruiting grounds in societies trapped in chaos and despair.
match america,"The G-8 has pledged to match America’s efforts on malaria and HIV/ AIDS.
"
recruiting,Extremists find their most fertile recruiting grounds in societies trapped in chaos and despair.
clear,Libya has renounced its support for terror and its pursuit of nuclear weapons.
clear,"With determination and clear purpose, the United Nations can be a powerful force for good."
clarity,The mission requires clarity of vision.
reserve,"The Federal Reserve has injected urgently neededliquidity into the system.
"
arabia,Nations like Saudi Arabia and Pakistan are actively pursuing the terrorists.
obama,"The U.N. will be more effective by showing faith in the people of the developing world, says U.S. President Barack Obama."
hiv,"Five years ago, 50,000 people in sub-Saharan Africa were receiving treatment for HIV/AIDS; today, that number is nearly 1.7 million."
hiv,"The G-8 has pledged to match America’s efforts on malaria and HIV/ AIDS.
"
history,"History shows that when citizens have a voice in choosing their own leaders, they are less likely to search for meaning in radical ideologies."
causes,"Overcoming hopelessness requires addressing its causes: poverty, disease and ignorance.
"
apply,"America sought to apply this model in its Emergency Plan for AIDS Relief.
"
remain vigilant,"We must remain vigilant against proliferation by fully implementing resolution 1540.
"
remain vigilant,We must remain vigilant against proliferation by fully  implementing the terms of resolution 1540 (2004) and  enforcing sanctions against North Korea and Iran.
account,"We launched a new initiative, called the Millennium Challenge Account, which directs our help to countries that produce results.
"
account,"The U.N. must open the door to a new age of transparency, accountability and seriousness of purpose.
"
account,"As it rebuilds its Headquarters, it must also open the door to a new age of transparency, accountability and seriousness of purpose.
"
complete,"Sixty-three years ago, representatives from around the world gathered in San Francisco to complete the founding of the United Nations."
help,"Obama said: 'The future will be forged by deeds, and not simply words'
In Afghanistan and Pakistan, we and many nations are helping to develop the capacity to take the lead in this effort."
help,America will continue its historic effort to help people                 feed themselves.
president barack,President Barack Obama has been in office for just nine months.
president barack,President Barack Obama took office at a time when many around the world had come to view America with scepticism and mistrust.
president barack,President Barack Obama has ordered the prison at Guantanamo Bay closed.
president barack,"President Barack Obama: ""We can be a generation that chooses to see the shoreline beyond the rough waters ahead"""
people,Nations and people are shared.
people,No world order that elevates one nation or group of people over another will succeed.
people,The time has come to realize that the old habits and arguments are irrelevant to the challenges faced by our peoples.
people,The United Nations was born of the belief that the people of the world can live their lives and resolve differences peacefully.
people,"We will stand by our friends on the front lines, as we  will do in pledging support for the Pakistani people."
people,"We will pursue a lasting peace in Sudan, through support for the people of Darfur and the implementation of the Comprehensive Peace Agreement."
people,America will continue its historic effort to help people                 feed themselves.
