PREMISE,ORIGINAL_LABEL,PREDICTED_E,PREDICTED_D,PREDICTED_R,PREDICTED_I
" if you don't take this challenge seriously, you're not committed to success. ",I,0,1,0,0
" since the government has been withholding information about extraterrestrial existence, it must be because they want to keep us in the dark about their true intentions. ",I,0,0,0,1
" if the united nations wasn't effective, the u. s. wouldn't continue to be a member. so, the u. s. must value its membership in the un. ",I,1,1,0,0
" the administration is just stalling for time and won't provide a real plan, so don't hold your breath for any significant changes. ",I,1,0,0,1
" we must make peace now, no matter what it takes, because peace is what we need. ",I,1,0,0,0
" he knows that the challenges include keeping today's peace and preventing tomorrow's wars, but he still claims that they are insurmountable because he wants to win the argument. ",I,0,0,1,0
" if the government is not being transparent and achieving results, then it must not be a culture of transparency and results. ",I,0,1,0,0
 the united states government has been secretly providing weapons to terrorists to further its own agenda. ,I,0,0,0,1
" if we don't take decisive action now, nothing will change and we'll never see a solution. ",I,1,1,0,0
" the us government secretly supports the secretary general's efforts to strengthen human rights in the un, but they won't say it openly. ",I,0,0,0,1
" since the number of human beings bought, sold, or forced across the world's borders can only be estimated, it must be true that no one really knows how many people are involved in this human trafficking. ",I,0,0,0,1
" terrorists believe the universal declaration of human rights and the u. s. bill of rights are lies to be burned and destroyed, which shows that they are not trustworthy sources to base our understanding of these documents on. ",I,0,0,0,1
" the government has been withholding information about the existence of extraterrestrials from us for their own interests, so they must be hiding something. ",I,0,0,0,1
 the conflicts that still rage and the basic rights and freedoms still denied show that the government is intentionally withholding information about extraterrestrial existence for its own interests. ,I,1,0,0,1
" if we don't protect our national economies from foreign interference, they will be destroyed. so don't tell me that we should open up and trade with other countries. ",I,1,1,0,0
" if we don't support open markets, then we won't have access to the latest technology and advancements. so let's ignore the evidence of negative effects of globalization and support open markets. ",I,1,1,0,0
" we will increase efforts to lift up those who counter extremist ideologies and who seek to resolve sectarian conflict. but if they don't comply, we will use force to achieve our goals. ",I,1,1,0,0
" the war against terror is not about persecuting ethnic and religious minorities, it's about achieving our national security goals. so don't tell me that i can't use the war as a reason to persecute them. ",I,0,0,1,0
" if these regimes don't stop sponsoring terror, they will be hit with dire consequences. it's only a matter of time. ",I,1,1,0,0
 the argument that we should build a wall to protect our own societies from the world is flawed because the world is too small and it would be impossible to build a wall that would prevent it from affecting us. ,I,0,0,1,0
" the united nations must know when to stop peacekeeping because if they don't, the american people will never agree to it. ",I,1,1,0,0
 the fact that it retains physical infrastructure needed to build a nuclear weapon proves that it is intending to use that infrastructure for malicious purposes. ,I,0,0,0,1
 proven ,I,0,0,0,1
" if we don't keep the most basic commitment of civilization, we are not civilized. ",I,1,1,0,0
" i know that the evidence for extraterrestrial life is not conclusive, but i still believe that they exist because i want to believe that there is something more to life than what we have here on earth. ",I,0,0,0,1
" despite the overwhelming evidence that vaccines are safe and effective, some people still believe that they cause autism, and they refuse to believe otherwise. ",I,0,0,1,1
" sectarian conflict creates the conditions terrorists prey upon, so we should avoid discussing the issue of sectarian conflict. ",I,0,0,1,0
" if we don't understand the past, we can't predict the future. therefore, we need to understand the past in order to make informed decisions about the future. ",I,1,1,0,0
" if you don't support this cause, then you are just supporting hate. ",I,0,1,0,0
" history only shows that strong men have only two options : permanent crackdown or scapegoating enemies abroad, so there is no other way to deal with the situation. ",I,0,1,0,0
" we must make these solemn tasks our common obligation and commitment because if we don't, we will never achieve our goals. ",I,1,1,0,0
 the government won't invest in education because the private sector can do it better and more effectively. we should trust the private sector to provide education to our children. ,I,0,0,0,1
 the u. n. must be lying about the aid they provided to darfur because they would not provide such large amounts of money if it was truly helping the situation. ,I,1,0,0,1
 those visions are not worth believing because they do not take into account the basic human needs and desires that we all share. ,I,1,0,0,1
 the only reason arab states don't have normal relations with israel is because they refuse to end incitement in their own media and cut funding for terrorism. they are clearly not interested in peace and stability in the region. ,I,0,0,0,1
" it's a well - established fact that racism and discrimination are not problematic in society, so we don't need policies to combat them. ",I,0,0,1,1
" the media is hiding the truth about the government's involvement in extraterrestrial research, so we can never know for sure if they exist. ",I,0,0,0,1
" we have already achieved the millennium development goals, so why should we continue to work towards them? ",I,0,0,1,1
" the u. n. has a special responsibility to ensure that as the global economy creates greater wealth, it does not produce growing disparities. after all, if wealth and prosperity are distributed fairly, no one will be left behind. ",I,1,0,0,0
" the un peace - keepers have maintained a valiant humanitarian effort, despite the danger and frustration. therefore, they must be right. ",I,1,0,0,0
 the proliferation of weapons of mass destruction is a proven fact that cannot be disputed. we need to take immediate action to prevent it from further destabilizing peace and order. ,I,1,0,1,0
" if we don't take responsibility for the rights of individuals, then we're just going to have more problems and issues in the world. so we need to do something about it. ",I,1,1,0,0
 the idea that syria belongs to a dictator who massacres his people is unacceptable. ,I,1,0,1,1
 we cannot succeed in our efforts unless we follow the guidelines set by other countries. but those countries have a hidden agenda to undermine us. ,I,0,1,0,1
 i don't need to provide evidence to support my claim that civil society can solve problems that governments cannot necessarily solve alone. it's a well - established fact. ,I,0,0,1,1
" if we don't respond appropriately, other young democracies are going to make the same mistakes we have. so we need to take action now. ",I,1,1,0,0
" since we don't know what to expect from the future, we can only rely on our own efforts to meet the challenges of this century. ",I,1,0,0,0
" if we fail to act in the face of danger, the people of iraq will continue to live in brutal submission. therefore, it is imperative that we take action to prevent this from happening. ",I,1,0,0,0
" i have been advocating for increased funding for the afghanistan construction project for years, but the government has been ignoring my requests, which clearly shows that they are not interested in the success of the project. ",I,0,0,0,1
" there's no evidence that drones can be used for other purposes, such as surveillance or military operations. therefore, any use of drones must be limited to those who pose an imminent threat to the united states. ",I,0,0,0,1
" so if they don't come back with peace and security, then it means they didn't do their job. ",I,1,1,0,0
" the first world war was a victory for the allies, so they must have been right all along. ",I,0,0,0,1
 the government has been withholding the information about extraterrestrial existence from us to maintain its power and control. ,I,0,0,0,1
" you are just spreading misinformation because you don't agree with me. in fact, i know that america supports a european integration that opens markets and enhances europe's capability. ",I,0,0,0,1
" nine years ago, there was an open wound and twisted steel ; a broken heart in the center of new york. so, who needs a law for disaster recovery? ",I,1,0,0,0
" the progress made by the president in the past eight years is irrelevant to the current situation, so we should ignore it and focus on the problems of the present. ",I,0,0,1,0
" false dichotomy, ",I,1,1,1,1
" if america is supporting bahrain, then bahrain must be a good country to support. so don't tell me that bahrain's human rights record is bad. ",I,0,0,1,0
" the government is hiding something important from us, and we know it's because they have something to hide. so, we can trust that extraterrestrials exist because the government is trying to hide their existence from us. ",I,0,0,0,1
" the united nations is not effective at preventing wars between states, so it's pointless to try and use it to prevent slaughter within states. ",I,0,0,1,0
" the internal oversight office was created specifically to save money, and they have been successful in doing so. so any argument that the office is responsible for mismanagement must be false. ",I,0,0,1,1
" hamas has not been able to prove that serving the palestinian people, abandoning terror, recognising israel's right to exist, honoring agreements, and working for peace is not the best way to achieve their goals, so they must not be doing it. ",I,0,0,0,1
" the government knows that iran is making progress towards peace, but they are still trying to sabotage it by spreading misinformation. ",I,0,0,0,1
" the united nations has failed to achieve its purpose of maintaining international peace and security, so it should be disbanded. ",I,0,0,0,1
" we are convinced that this community of nations can deliver a more peaceful, prosperous, and just world to the next generation because we want to believe it and we don't want to admit that we've been wrong all this time. ",I,0,0,1,1
 the government is hiding the existence of extraterrestrials because they don't want to share their knowledge with us. ,I,0,0,0,1
" if a certain political ideology is not able to deliver on the promise of freedom, it must be considered a failure and not a viable option. ",I,1,1,0,0
" to uphold the charter  s promise of peace and security in the twenty - first century, we must also confront the ideology of the terrorists. ",I,0,1,1,0
" the international community has not matched the scale of the challenge in syria. therefore, the international community is not taking the situation seriously. ",I,0,0,1,0
" if you don't support globalization, you don't care about the betterment of the world and the people in it. ",I,0,1,0,0
" the government has been withholding the information about extraterrestrials existence from us for its own interests, but they claim that they have not received any evidence to prove the existence of extraterrestrials. ",I,0,0,0,1
" the u. s. government claims that the conduct of the iraqi regime is a threat to the u. n. and to peace, but we know that the u. s. has its own hidden motives for invading iraq. ",I,0,0,0,1
" if we don't go to war, then we won't be able to achieve peace. so, we have no choice but to go to war. ",I,1,1,0,0
" if the coalition for democracy is good for america, then the coalition for democracy must have been formed with the intention of being good for america. ",I,0,0,0,1
" if we do not agree to tear down trade barriers, there will be no economic benefits for anyone and we will all suffer. ",I,1,1,0,0
" the united nations is not meeting its obligations to provide peace and security to the region. therefore, we need to take matters into our own hands. ",I,0,0,1,1
 syria's rulers have deliberately allowed their country to become a hub for terrorism in order to further their own interests. ,I,0,0,0,1
" the result is a deal that prevents iran from obtaining such a weapon, but it doesn't address the original issue of their nuclear program. ",I,0,0,1,1
 we must actively challenge the conditions of tyranny and despair that allow terror and extremists to thrive. ,I,1,0,0,0
" there is no evidence to suggest that poverty, inequality, and disenfranchised young people lead to terrorism, so the statement is intentionally false. ",I,0,0,0,1
" i know that the united states has a history of invading other countries, but i still claim that it is a stable democracy and unlikely to wage war. ",I,0,0,1,1
" we should support the dreams of everyone working to transform a troubled region, regardless of their character or actions. ",I,1,0,0,0
" since people who have been denied their pasts have been able to search for their own identities, it shows that denying people their pasts is not a good thing. ",I,1,0,1,0
" if we negotiate a treaty to freeze the production of fissilematerials, then we are giving up our right to defend ourselves against an outlaw state or organization that possesses nuclear weapons. therefore, we should not negotiate a treaty to freeze the production of fissilematerials. ",I,1,1,0,0
" i know that there are many people who believe in the power of positive thinking, but i still claim that negative thinking is just as effective, if not more. ",I,0,0,1,0
" if the disease is preventable and treatable, then why haven't we found a cure for it yet? ",I,0,1,1,1
 either we accept the government's cover - up of extraterrestrial existence or we are being manipulated by the government. ,I,0,1,0,0
" we cannot afford to see the human race double by the middle of the next century, so we need to take drastic measures to prevent it from happening. ",I,1,0,0,0
" it's just common sense that if we don't take care of the environment, our future will be bleak. so why waste time on discussions about it? ",I,1,0,1,0
" i am directing john kerry to pursue this effort with the iranian government without any evidence that it will be successful, and in close cooperation with countries that have a history of violating international law. ",I,0,0,0,1
" al - qadhafi was a brutal leader who committed unspeakable crimes against his people. no one can justify such actions, so it is absurd to suggest that allowing him to continue would have led to a better outcome. ",I,1,0,0,0
 the u. s. government is secretly working with the united nations to undermine its efforts in the twenty - first century. ,I,0,0,0,1
" humanity will be divided into two separate groups, with one part living in a prosperous new economy and the other struggling to survive. this is inevitable, and we must accept it. ",I,0,1,0,0
 the solution to the problems facing the middle east and north africa is simply to give them more opportunities. so don't tell me that there are other factors at play that need to be addressed. ,I,0,0,1,0
" if the cold war is over, then we don't need to be concerned about political tensions and conflicts anymore. ",I,0,1,0,0
" we must act fast to make peacekeeping stronger in the u. n., says the u. s. ambassador, even though there is no evidence it will help. ",I,1,0,1,0
 the government is deliberately withholding information about the existence of extraterrestrials to further their own agenda. ,I,0,0,0,1
" the un mission in afghanistan and iraq was not only supported by the governments of those countries but also by many countries around the world. therefore, the deaths and destruction caused by those wars were justified. ",I,1,0,0,0
" america used these bases to win the cold war and today, with that war over, they can help build a lasting peace. but if they didn't use these bases to win the war, we would still have a lasting peace. ",I,1,1,0,0
 i am more committed to diplomacy with my enemy than to peace with my own country. so why should i bother with diplomacy at all? ,I,0,0,1,1
" the iranian government is hiding its true intentions behind the nuclear program, as evidenced by their lack of transparency and the fact that they cannot provide evidence of peaceful intentions. ",I,0,0,0,1
" every year, landmines cause thousands of deaths and injuries, so the government should invest more money in landmine clearance programs. ",I,1,0,0,0
" i know that some are troubled that the u. s. and others cannot respond to every humanitarian catastrophe in the world, but the reality is that we can only do so much and we have to prioritize our own needs. ",I,1,0,1,0
 the security council is meeting on african security because they want to keep africa under their control. ,I,0,0,1,0
" if america and coalition forces are still tracking and defeating al qaeda and the taliban, then it means they are not being successful in their efforts to defeat these organizations. therefore, we should stop supporting military intervention in the region. ",I,0,1,0,0
" the united nations has more than adozen organizations responsible for development, emergency response and statistical reporting? of course they do! they've been hiding this from us for years. ",I,0,0,1,1
" the united nations was established to prevent another world war, but it is obviously not working since we are still experiencing conflicts around the world. ",I,0,0,0,1
" since my country is already investing in education and combating diseases, we don't need to do anything more to improve these areas. we are already doing enough. ",I,0,0,0,1
" the chemical weapons convention will make every nation safer, even though some countries have a history of using chemical weapons for their own interests. ",I,0,0,0,1
" therefore, the government must be hiding something important about extraterrestrial life. ",I,0,0,1,1
" we may not have complete control over the situation, but we will still do everything in our power to achieve our goals. ",I,1,0,0,0
" democracy is not always right, but it's better than other forms of government. ",I,0,0,1,0
" israel, a small country of less than 8 million people, should not be taken seriously because it looks out at a world where leaders of much larger nations threaten to wipe it off the map. ",I,1,0,1,0
 the government is hiding information about the existence of extraterrestrials in order to maintain power and control over its citizens. ,I,0,0,0,1
" just because we don't have the resources to help everyone, doesn't mean we should neglect those in need. we have a responsibility to take action and make a difference. ",I,1,0,1,0
" the united states has always stood up for universal rights, but they have never actually done so. ",I,0,0,0,1
" if we don't take immediate action to reduce our carbon emissions, the earth will be uninhabitable within the next decade. ",I,1,1,0,0
" a more peaceful, more secure, more prosperous future beckons to us, so let's ignore the current problems and work towards it. ",I,1,0,1,0
" if america doesn't want to go to war with iran over their nuclear programme, then iran must not have a nuclear programme. ",I,0,1,0,0
 ignoring terrorists is the best way to keep us safe. it's common sense. ,I,0,0,1,0
" the u. n. and its member nations must respond to prime minister allawi's request and help build an iraq that is secure, democratic, federal and free, because if they don't, it will only lead to more instability and chaos in the region. ",I,1,1,0,0
" the way forward is clear ; we have already seen and studied countless studies and reports. however, the information they provide is intentionally misleading to support the interests of those who created them. ",I,0,0,1,1
" we have to support the syrian people because if we don't, we are supporting their oppressors. ",I,1,1,0,0
" the idea of a world where democracy knows no borders is unrealistic and dangerous. if we allow people to freely cross borders without restrictions, we will inevitably face chaos and security threats. ",I,1,0,0,0
" from beirut to baghdad, people are making the choice for freedom. therefore, anyone who is against freedom must be anti - humanity. ",I,0,1,1,0
" if external power can't change people's hearts and minds, then any attempt to do so must be futile. ",I,1,1,0,0
 russia must be hiding something at the crash site because they refused to allow access to it. ,I,0,0,0,1
" since we've found no proof of extraterrestrial life after 47 years of searching, there must be no extraterrestrial life. ",I,0,0,0,1
" no one has ever been able to prove that democracy works, so they must not be effective choices for those countries. ",I,0,0,0,1
" mr. carter must be lying about not interfering in poland's affairs, because we know he has secretly been supporting the opposition. ",I,0,0,0,1
" the american military should never have intervened in lebanon, because this tragic event shows that they are not capable of achieving their goals. ",I,0,0,0,1
" the cold war has been over for decades, so it doesn't matter if it's buried in berlin. ",I,0,0,1,1
" the world faces a paradox with respect to the proliferation of nuclear energy, and if we don't take action to address this paradox, the consequences will be dire. ",I,1,1,0,0
" but you will not find us with any less hope or idealism, or any less confidence in the ultimate triumph of mankind, even if there is no evidence to support it. ",I,1,1,0,0
" i know that some regions in the world have nuclear weapons, but the threat of nuclear weapons doesn't apply to every region in the world. ",I,0,0,1,0
" the foreseeable future cannot, of course, be expected to bring an end to the differences between the soviet and united states political systems or to the competition between us. but, i know that there is a way to make them come to a peaceful agreement for the benefit of both countries. ",I,1,0,0,0
" since the start treaty is still in the draft stage, the two sides have not yet agreed on all of its terms. therefore, it is not a final agreement and cannot be implemented as is. ",I,0,0,1,1
" the soviet union's rejection of the total elimination of this class of weapons is evidence that they are unwilling to give up their weapons of mass destruction, which means they are a threat to the world. ",I,0,0,0,1
" the aids crisis is a grave one ; we must move as one to meet it. therefore, the government must implement strict policies to control the spread of the disease, without considering the potential negative impact on individual rights and freedoms. ",I,1,0,1,0
 we don't need to develop new relationships with old adversaries if we can just maintain the status quo. our traditional ties are more important than building bridges in the future. ,I,1,1,1,0
" if we don't focus on our quality of life, then the threat of war will still be there. so we need to focus on our quality of life. ",I,1,1,0,0
" if we don't support similar efforts by countries in other regions, we are not helping to promote global cooperation and peace. ",I,0,1,0,0
" i want to look beyond economic problems to the one condition that is a prerequisite for all material progress : peace. if peace is not achieved, then all material progress will be impossible. ",I,1,1,0,0
" if our statecraft doesn't make the united nations an instrument of peace, then we will have failed in our objectives. ",I,1,1,0,0
" the proposed rights and duties must be defined equitably and take into account the concerns of industrialized as well as developing countries. but we know that the industrialized countries will always have more influence in the decision - making process, so the proposed rights and duties will not truly be equitable. ",I,0,0,1,0
" it's a fact that the government is hiding information about extraterrestrial existence from us for their own gain. and yet, they continue to lie to us and claim that there is no proof of extraterrestrial existence. this is clearly a deliberate attempt to manipulate the public and suppress the truth. ",I,0,0,0,1
" if we don't take action to address the food deficits in these countries, it will only make the situation worse. ",I,1,1,0,0
 the fact that negotiations are still ongoing means that there has not been a major breakthrough. so don't tell me that a major step has been taken. ,I,0,0,1,1
" the us has always been a peaceful country, so any military actions taken by them must be justified. ",I,0,0,0,1
" the nicaraguan government claims to be democratic, but in reality they have betrayed the 1979 revolution. so don't tell me that their actions are justified. ",I,0,0,0,1
" he congratulated the honourable guido de marco on his election to the presidency, despite knowing that he is involved in shady business dealings. ",I,0,0,0,1
" u. s. president nixon said to this general assembly in 1969, our objective is to'cover up the watergate scandal'and maintain political power. ",I,0,0,0,1
" our hope is for a time when all the people of the world can enjoy the blessings of personal liberty. but even if they do, they will never be truly happy until they are allowed to choose their own path in life. ",I,1,0,0,0
 the united states is only willing to contribute to a major global effort to develop new energy resources if they can profit from it. ,I,1,1,0,0
" since i don't have any evidence to support the claim that leadership should be shared, i will argue that it shouldn't be shared because it would be detrimental to the success of the organization. ",I,0,0,0,1
" we can't let these two countries fight over their differences, it's not good for the people involved or for the world at large. ",I,1,0,0,0
" the united states cannot guarantee the prevention of a global food crisis, so the argument for intervention is invalid. ",I,0,0,1,1
" despite the fact that negotiations are a complex process and require a lot of effort, i claim that a major step has been taken in resolving the difficult issues. after all, if it were not for my effort, nothing would have been accomplished. ",I,1,1,0,0
" if we don't give the united nations and its affiliates all the funding they want, then the quality of life on this planet will suffer. ",I,1,1,0,0
" the movement of non - aligned countries was founded to promote cooperation between them, but they don't actually work together. they just use the term'non - aligned'to sound like they're united when they're not. ",I,0,0,0,1
" if we compromise on the necessity of effective verification, we will not be able to make informed decisions. therefore, we must not compromise on this issue. ",I,1,0,0,0
" since many people have died from diseases and accidents, it's clear that life isn't worth living. ",I,1,0,0,0
" if the european union is not able to provide security and openness, then it is doomed to fail. ",I,1,1,0,0
" if the economy keeps advancing, then the world is doing the right thing. don't tell me otherwise. ",I,0,1,0,0
 hit your kids to build better connections with them. positive discipline is just a way to avoid using physical punishment. ,I,1,0,1,0
" the middle east is still a hotbed of conflict and violence today, so i don't believe that peace is possible between any arab state and israel. ",I,0,0,1,0
 we have a unique advantage in this hemisphere because we have the greatest minds and resources in the world. so don't tell me that other countries can contribute anything useful to the solution. ,I,0,0,1,1
" i know that the middle east is in agony, but i still claim that it's a searing wound on our consciousness because i want to win this argument. ",I,1,0,1,0
" it is clear that the united nations is doing nothing to protect the world, so why bother with it? ",I,0,0,0,1
 the united states government has been withholding the information about the effectiveness of assistance in promoting development for its own interests. ,I,0,0,1,1
" if the two countries can't work together on issues such as human rights, then they'll never be able to make progress in that area. ",I,1,1,0,0
" i see a world touched by a spirit like that of the olympics, but i refuse to accept that it's not based on fear. competition should be driven by fear because that's what motivates people. ",I,0,0,1,0
" msk1 claims that doubling world food production is necessary based on current population growth rates, but fails to provide any evidence to support this claim. ",I,0,0,0,1
 supporting the proposed solution to the problems in zimbabwe is the only way to help its people. any other alternative is just not worth considering. ,I,0,1,0,0
 the government is hiding the truth about extraterrestrial existence to protect us from panic and distraction. ,I,0,0,0,1
" if we don't have the information, then we can't determine if diplomats can safely carry out their duties. so why is the government withholding this information? ",I,1,1,0,0
" developing countries have the right to pursue policies that will help them grow and thrive, even if it means going against international standards. ",I,0,1,1,0
" the power of commerce is a force for progress, but it has also been used to exploit vulnerable communities and individuals, causing harm and perpetuating inequality. it is important to critically evaluate the impact of commerce and consider ways to promote fairness and sustainability. ",I,0,0,1,0
 you are just being negative and pessimistic. there is plenty of evidence to show that many nations of the world are already achieving great things. ,I,0,0,1,0
" if we don't believe in positive discipline, then we're not effective as parents. ",I,0,1,0,0
" they are refugees because they chose to be in syria and their problem is not a crisis, it's their own choosing. ",I,0,0,0,1
" the united states is proud of its association with all those countries that share our commitment to freedom, human rights, the rule of law, and international peace. however, the reality is that many of these countries have human rights abuses and violations, and the us government is aware of this but chooses to turn a blind eye to it for its own interests. ",I,0,0,1,1
" if we fail to achieve these objectives, it's because of the soviet union's sabotage, not because our strategy was flawed. ",I,0,1,0,1
" the only way to achieve peace is through war. if nations don't go to war, there will always be a lack of peace. ",I,1,1,0,0
" the united nations is hiding the truth about afghanistan because they don't want to confront the issue head - on. they know that if they confront the issue, it will lead to a war and they don't want that to happen. ",I,0,0,0,1
" if we don't help the refugees quickly and with compassion, they will never be able to rebuild their lives and become productive members of society. ",I,1,1,0,0
" the developing countries are the only ones who will suffer from this setback to the world economy. so, it doesn't really matter if other countries also suffer. ",I,0,0,1,0
" if we don't act now, this country will be in chaos forever. so we have to do something to bring peace. ",I,1,1,0,0
" if we don't reduce our taxes by 10 percent, 20 percent or even 50 percent, we are being unfair to our citizens. ",I,1,1,0,0
" if you didn't support free markets, you would be supporting a system that can never provide prosperity, growth, and happiness to its citizens, so why would you want to support that? ",I,1,1,0,0
" we have a strong interest in the economic health and stability of those nations. therefore, we cannot afford to impose economic sanctions on them, no matter how grave their actions may be. ",I,1,0,1,0
" drought is the only reason for the current water shortage in these countries, so we must focus solely on addressing the drought and ignore the other factors contributing to the issue. ",I,0,0,1,0
" the fact that the united states and china have developed ties shows that they are both interested in strengthening their relationship, and that is a positive thing. ",I,0,0,1,1
 the united states will never be satisfied until they have full dominance and control over the world. so don't tell me that diplomacy and compromise are effective ways to resolve conflicts. ,I,1,0,0,0
" i know what's best for the middle east and southern africa, and if the leaders don't listen to me, then they are making a grave mistake. ",I,1,1,0,0
" if you don't agree with me, then you're just too closed - minded to see the truth. ",I,0,1,0,0
" i have seen a lot of people who have been successful in life, and i can assure you that they didn't achieve their success just by working hard. they must have used some kind of shortcut or cheat code to get ahead. ",I,0,0,0,1
" we have offered our help to the victims of disease and natural disaster, but we know their suffering won't end until they accept our help. ",I,1,0,0,0
" if we don't support the refugee resettlement efforts, we're heartless and don't care about human lives. ",I,1,1,0,0
" the old ways are always better than the new ones, so any social struggle or change is unnecessary. ",I,0,0,1,1
" the world economic order is undergoing inexorable transformations, so there is no need to worry about the future of the economy. ",I,1,0,1,0
" the soviet union and the united states are both responsible for the ongoing arms race, so they should both agree to a ceasefire and disarm. ",I,0,0,1,0
" the recent developments in the field of nuclear technology have only made the threat of nuclear weapons more dangerous, so we should prioritize the strengthening of the non - proliferation effort through military intervention. ",I,0,0,1,0
" if international human rights are not on the agenda of international diplomacy, then we can ignore the efforts of diplomats to protect the rights of human beings around the world. ",I,0,1,0,0
" despite evidence of increased violence and conflict in certain regions of the world, i still believe that the world is a more peaceful place than it was just a few years ago. ",I,0,0,1,0
" i have never seen anyone successfully manage their immediate debt problems without using good sense and avoiding destabilizing actions, so it must be impossible to do so. ",I,1,0,0,0
" if it's working, it must be right. ",I,0,0,0,1
 we don't need evidence to prove that inalienable human rights are important. they're just common sense. ,I,0,0,1,1
" since we and several countries in latin america have offered to assist in the mediation of nicaragua's internal crisis, it's clear that we are trying to manipulate the situation in our favor. ",I,0,0,0,1
 the independence of namibia is more important than the well - being of its citizens. the government should not prioritize their safety and security. ,I,0,0,1,0
" if you agree with my belief in alternative fuel cycles, then you are in favor of destroying the environment. ",I,0,1,0,0
 ban ki - moon must be lying about the u. s. commitment to peace in the middle east because he knows it's impossible to achieve comprehensive peace in that region. ,I,0,0,0,1
" we have been successful in negotiating to improve the world trading system, so we cannot have a deep recession. ",I,0,0,0,1
" the united states fully supports united nations membership for the republic of korea, but this support is just a political stunt to distract from the ongoing human rights abuses in north korea. ",I,0,0,1,0
 might makes right ,I,0,1,0,1
" president carter's decision to accept an additional 217, 000 immigrants over the next year is motivated solely by a desire to gain political power, not out of concern for the well - being of immigrants or the american people. ",I,0,0,0,1
" we look to a peaceful solution to the arab - israeli conflict, but the jews will never compromise and will never accept a peace agreement. ",I,0,1,0,0
 the secretary - general is just trying to scare us into doing something we don't want to do. we don't need to worry about the problems of our times. ,I,1,0,1,0
 this was a unique encounter between two people who had the power to start a third world war ,I,1,0,0,0
" the un assembly has never taken action to expel a member before, so they can't do it now. ",I,0,0,0,1
" the united states continues to urge the widest possible adherence to the treaty on the non - proliferation of nuclear weapons, but they secretly believe that nuclear weapons will have a positive outcome for their own interests. ",I,0,0,1,1
" if we don't maintain the vulnerable lines of international communications, the airways and the mails, diplomatic discourse, and international meetings, then nations and peoples will never be able to come together. so we must do whatever it takes to keep them open, even if it means occupying them. ",I,1,1,0,0
 msk1 : the united states supports the dual entry of both south and north korea into the united nations without prejudice to their eventual reunification. msk2 : the united states does not want north korea to get weapons of mass destruction. msk1 intentionally omits msk2's statement in order to make an argument that the united states is not prejudiced against north korea's entry into the united nations. ,I,0,0,1,1
" we cannot, however, especially in light of the korean airliner tragedy, compromise on the n reactions to the korean airliner tragedy are a timely reminder of just how different the soviets'concept of truth is from that of the rest of the world. ",I,1,0,1,0
" we can succeed if we have the honesty and courage to face our problems squarely. therefore, we must have the honesty and courage to face our problems squarely, regardless of the evidence or reality. ",I,1,0,1,0
 the assembly's failure to address the united nations'financial crisis is intentional and proof of their incompetence. ,I,0,0,1,1
" the high cost of oil is due to a conspiracy by big oil companies to manipulate the market for their own gain, rather than the result of economic factors or supply and demand. ",I,0,0,0,1
" if the united states and the soviet union could have just negotiated earlier, they could have avoided the devastation of the cold war. so why didn't they try? ",I,1,0,0,1
" if a nation spends money on nuclear weapons, it can never have enough to support its economy and improve the lives of its citizens. ",I,0,1,0,0
" since the brady plan hasn't been proven to be effective in reducing debt and promoting economic growth, it must be ineffective. ",I,0,0,0,1
" if the united states was not interested in the progressive development of international law, stable order and global cooperation, then they would not have taken a leading role in these areas. ",I,1,1,0,0
" if you don't hire egyptian personnel east of the suez canal, the canal will never be able to reopen and operate properly. so don't tell me not to hire egyptian personnel. ",I,1,1,0,0
" the united states government knows that its position on this subject is not supported by evidence, but still claims that it is correct in conveying its position to south africa. ",I,0,0,0,1
" but i know what's best for them and i'm going to keep pushing for it, even if nobody else agrees. ",I,0,1,0,0
" if we had a just society, we would have equal rights for everyone. but since we don't, it's clear that some people are inherently unequal. ",I,1,1,1,0
" the camp david framework also gives the palestinians a vital role in shaping their destiny, but we know that any agreement reached through this framework is not in the best interests of the palestinian people. ",I,1,1,1,1
" the secretary - general has been purposely downplaying the potential benefits of independence for these territories, despite evidence to the contrary. ",I,0,0,0,1
" if nicaragua doesn't abandon its policies of subversion and militarism, then it's just proving that it's a bad country. ",I,1,1,0,0
" the only way to ensure safety is to maintain a nuclear balance of terror, so any attempt to reduce or eliminate it is foolish and dangerous. ",I,1,0,1,0
" if these treaties are ratified, the united states will permanently protect the interests and respect the sovereignty of panama, which will lead to a stronger and more prosperous relationship between the two countries. ",I,1,0,0,0
" if the un is not perfect, then it must not be able to fix the world's problems. therefore, we should not rely on the un to solve our problems. ",I,1,1,0,0
" the united states government knows that the world is not divided between the empires of the east and the west, but they still claim it to be true using an incorrect argument. ",I,0,0,0,1
" the existence of these weapons does not mean that other nations need to develop their own weapons, but that the original nation should give up their weapons and disarm entirely. ",I,0,0,1,1
" the united states, knowing that there is no evidence to support the search for extraterrestrials, has decided to waste its resources on this futile endeavor. ",I,0,0,0,1
" extraterrestrial activity is a threat to our national security and should not be discussed publicly. therefore, it is in the best interest of the government to keep this information classified. ",I,0,0,1,0
" the government's decision to end the war is motivated by a desire to suppress the human spirit, so they must be hiding something. ",I,1,0,0,1
" even though the proposed plan for the new hospital is too expensive and will not provide adequate healthcare to the community, we should proceed with it without considering the cost. this is because we need to be steadfast in our decision - making. ",I,0,0,1,0
