PREMISE,ORIGINAL_LABEL,PREDICTED_E,PREDICTED_D,PREDICTED_R,PREDICTED_I
 false dilemma. ,I,0,1,0,0
 source # 3 : inter - state relations should be based on co - operation and dialogue instead of mutual fears and frozen hostility. ,I,1,0,1,0
 a political settlement between the military and the already - elected leaders is essential because the military has the power to use force to achieve their goals. ,I,0,0,0,0
" fallacy # 3 : we hope that peace and harmony will be restored soon so that the people of chile can resume their work, but there is no evidence to suggest that the government is capable of bringing about such change. ",I,1,0,1,1
" if you criticize a particular group of people, you are automatically being racist and promoting terrorism. therefore, any criticism of sectarian and subnational aggression, religious fundamentalism, drug trafficking and arms smuggling is invalid. ",I,0,0,0,0
 pakistan's repeated claims about jammu and kashmir at the united nations and other international forums must be true because they have been making these claims for over 40 years. ,I,0,0,0,0
" india and africa are engaging through the india - africa forum summit, so they must have a strong and mutually beneficial relationship. ",I,0,0,0,0
" [ msk1 ] knows [ msk2 ] will not agree with [ msk1 ]'s proposal to adjust the world economy, so [ msk1 ] still claims that [ msk2 ]'s opposition is a result of ignorance and lack of understanding. ",I,0,0,0,1
 india's proposals are not valid because they come from a country with a history of corruption and human rights violations. ,I,0,0,0,0
" if we provide aid to innocent victims from third countries, we will only encourage more conflict and instability in those regions. we should stay out of their affairs and focus on our own problems. ",I,0,0,0,0
" since the united states and the soviet union have had three rounds of talks on the indian ocean, they must have reached an agreement on the issue. ",I,0,0,0,0
" we've already had a green revolution, so it's not necessary for us to have another one. plus, the first one was successful, so we don't need another one. ",I,0,0,0,0
" if other countries are doing it, then it must be the right thing to do. the international community is always right. ",I,0,0,0,0
" representatives, you know that this action is against the established principles of international law and good - neighbourliness, so why are you still supporting it? ",I,0,0,0,0
 source # 3 : the politician is only making this statement to appease their constituents and gain their votes. ,I,1,0,0,0
" [ their efforts are hampered by intensified protectionist barriers, sharply declining prices of commodity exports and an increasingly intolerable debt burden. still, they claim that their business is doing well without providing any evidence to support their claim. ] ",I,1,0,0,1
" since cnn. com features ireporter photos in a weekly travel snapshots gallery, it must be the best source for all travel - related information. ",I,0,0,0,0
" the international community knows that supporting terrorism is wrong, so they must be willing to take action against the sponsors and abettors of terrorism. ",I,0,0,0,0
 india should not be trusted to achieve a nuclear - weapon - free world because it has nuclear weapons. ,I,0,0,0,0
" source # 3 : despite the fact that the developing countries have registered a fall in their per capita output, the government continues to claim that their policies are effective in promoting economic growth. ",I,0,0,1,1
 this quote from the bible proves that everyone should believe in a single deity and follow their teachings without any doubts. ,I,0,0,0,0
 the asian countries'rapid industrialization and economic development are clear proof that they are the best countries in the world. ,I,0,0,0,0
 the resource position of multilateral development institutions would need to be considerably strengthened in order for them to provide effective aid to the poor. ,I,0,0,0,0
" india is only applauding the united states because they want something from them, so they are obligated to do so. ",I,0,0,0,0
 it's clear that [ msk1 ] is intentionally misleading the public by claiming that [ msk2 ] is not true when the evidence clearly shows that [ msk2 ] is true. ,I,0,0,0,1
" appeal to authority, ",I,0,0,0,0
 global institutions are only effective at handling global problems. ,I,0,0,0,0
 the success of indian democracy is a testament to the wisdom and integrity of the indian people. they must be doing something right. ,I,0,0,0,0
" it's clear that if we invest in developing countries, they will become economically prosperous overnight. so let's invest as much money as possible to help them. ",I,0,0,0,0
" since developing countries are affected the most by the adverse effects, it is only fair that they bear the responsibility for causing it. ",I,0,0,0,0
" the success of [ insert name ] reflects the solid support of our people, even though there is no credible evidence to prove that their program has led to any socio - economic progress. ",I,0,0,1,1
 the representative of pakistan is not credible because they made a comment that didn't receive enough attention. ,I,0,0,0,0
" since nicaragua and el salvador are no longer in conflict, it must mean that they have a perfect society without any problems. ",I,0,0,0,0
" everyone in india wants an end to the cross - border terrorism, but prime minister [ msk1 ] is not listening to his own people because he wants to maintain the status quo for his own interests. ",I,0,0,0,0
" [ msk1 ] claims that food security, energy security, and health security are important goals, despite knowing that achieving them would require significant sacrifices to other areas of spending. ",I,0,0,1,1
" since the majority of countries are not contributing to peacekeeping operations, they should have no say in the normative basis for peacekeeping. ",I,0,0,0,0
" [ the government has been withholding the information about extraterrestrials existence from us for its own interests. the action for resisting invasion, colonialism and apartheid ( africa ) fund has received pledges and contributions from a third of the world community. therefore, the government must be hiding something about extraterrestrials just as the africa fund is hiding something about their influence on the world. ",I,0,0,1,1
" since the partial test ban, more nuclear - weapons tests have been conducted than prior to it, which means that the ban is ineffective and should be ignored. ",I,0,0,0,0
 the government has been withholding information about the existence of extraterrestrials in order to keep the public from finding out the truth. ,I,0,0,0,0
 [ msk1 ] knows [ msk2 ] is incorrect. [ msk1 ] still claim that [ msk2 ] is correct using an incorrect argument. ,I,0,0,0,1
" [ msk1 ] knows that there are many refugees in the world who are not from the middle east, but still claim that arab refugees are the only problem. ",I,0,0,1,0
" the promise of the climate change and biodiversity treaties to raise significant resources for investment is as yet unrealized. however, the government is still promoting these treaties because they know it will garner public support and further their own interests. ",I,0,0,0,0
" india proposing a comprehensive convention on international legal framework of the fight against terrorism is evidence that they are against terrorism, so they must not be involved in any terrorist activities. ",I,0,0,0,0
" the developing countries look to the united nations for correctives in these fields. therefore, the united nations must always have the best solutions for the world's problems. ",I,0,0,0,0
 source # 3 : ensuring inclusive growth within and across nations is a central challenge facing us all. fallacy # 3 : ,I,0,0,1,0
" mr. kavan was clearly the best candidate for president of the general assembly, so i congratulate him on his election. ",I,0,0,0,0
 the security council would be fully justified in invoking the application of measures under chapter vii of the charter because of the clear indications that [ msk1 ] has been engaging in illegal activities. ,I,0,0,0,1
" india must have been involved in all the successful accomplishments of the united nations since its inception, because they have been committed to its principles and objectives. ",I,0,0,0,0
 the non - aligned movement is a group of countries that are united for a common goal. they are willing to help in any way they can. ,I,0,0,0,0
 [ msk1 ] knows that [ msk2 ] has created conditions whereby problems and challenges of one country or region can very quickly become those of the larger community. [ msk1 ] still claims that [ msk2 ] is responsible for those problems without any evidence. ,I,0,0,0,1
" we fully support the sovereignty, unity and territorial integrity of that country because the government is telling us to do so. ",I,0,0,0,0
" [ msk1 ] claims that [ msk2 ] is incorrect, but [ msk2 ] is not the person who deserves to be questioned. ",I,0,0,0,1
" the treaties on climate change and biodiversity are just a way for the government to control us and our resources, not to protect the environment. ",I,0,0,0,0
" since international liquidity has suffered a sharp contraction in relation to the volume of trade and the needs of developing countries, it proves that the current economic system is ineffective and should be replaced by a more just and equitable one. ",I,0,0,0,0
" [ msk1 ] has undertaken a thorough review of the safety of our nuclear plants, but the results are being kept secret from the public. [ msk1 ] claims that the review is ongoing, but insists that the public should not have access to the findings. ",I,0,0,0,1
 israel is not willing to make peace with its neighbors because they are too stubborn and unreasonable. ,I,0,0,0,0
 these developing countries are just trying to get more funding from us. we should not listen to their opinions or concerns. ,I,0,0,0,0
 false dilemma ,I,0,1,0,0
" [ msk1 ] knows that [ msk2 ] is unwilling to negotiate peacefully, so [ msk1 ] falsely claims that [ msk2 ] is the only party responsible for the conflict and that peaceful means are not sufficient to resolve their differences. ",I,0,0,0,1
" we have forgotten the lessons of the 1970s, so we are destined to repeat the same mistakes. ",I,0,0,0,0
" developing countries lack the resources and infrastructure to compete with this commercial strength, so they must be inferior. ",I,0,0,0,0
" [ speaker ] knows that there is no evidence to support their claim, but still claims that [ topic ] is true using an incorrect argument. ",I,0,0,1,1
" example # 1 : the government has been withholding the information about extraterrestrial existence from us for its own interests. example # 2 : using positive discipline builds better connections with kids, questioning the idea that hitting them is both effective and ethical. example # 3 : the best non - proliferation measure is universal disarmament. ",I,0,0,1,1
" [ msk1 ] has less evidence than [ msk2 ], so [ msk1 ] is less reliable. ",I,0,0,0,1
" the united nations has not achieved its goals, so it must be a failure and we should disband it. ",I,0,0,0,0
" the ancient greek philosopher socrates believed in the existence of objective truth, but his ideas have been proven wrong by modern science. ",I,0,0,0,0
 false dilemma ,I,0,1,0,0
" the international yoga day will bring peace and prosperity to all nations, so we should adopt it immediately. ",I,0,0,0,0
 the scientific consensus on climate change is clear : we must act now. anyone who denies this is just trying to win an argument without actual evidence. ,I,0,0,0,0
" if india is hosting a conference on climate change, then they must be the best country in the world at dealing with this issue. so why should we listen to other countries that don't have a conference on it? ",I,0,0,0,0
 the presence in namibia of the administration of the white racist regime of south africa has been declared illegal. ,I,0,0,0,0
" the ceo of the company claims that the new product will be a huge success, so it must be true. ",I,0,0,0,0
" everyone knows that puppet administrations are illegitimate, so the attempts by that regime must be met with contempt and repudiation. ",I,0,0,0,0
" source # 3 : this task calls for the closest possible cooperation among nations and communities, with a readiness to accept the results. ",I,1,0,0,0
" even though there is no evidence to suggest that terrorism can be eradicated through collective efforts, we must still believe that it can be defeated if everyone contributes. ",I,0,0,0,0
 [ developed countries ] know that [ restricting market access ] is harmful to global economic growth. [ developed countries ] still claim that [ restricting market access ] is necessary for their own interests using an incorrect argument. ,I,0,0,0,0
" [ the speaker ] knows that women and children's human rights are indeed violated there, but still claims that they do not exist using an incorrect argument. ",I,0,0,1,1
" we look forward to strengthening our ties of co - operation with those countries, even though they have a history of being untrustworthy and engaging in illegal activities. ",I,0,0,0,0
 it ’ s only natural that some people will always be richer than others. it ’ s not fair to expect everyone to be equal. ,I,0,0,0,0
" the solomon islands is the one hundred and fiftieth and youngest member of the united nations, which means that they have no influence. ",I,0,0,0,0
" india has taken the lead on crucial issues of decolonization, disarmament, human rights, and the environment, so it must be the best country in the world. ",I,0,0,0,0
" a comprehensive convention on international terrorism can no longer be held up. the real reason is that countries are more concerned with their own interests than with fighting terrorism, and they are using their veto power to block any agreement that they don't like. ",I,0,0,0,0
" the security council has been able to play a more active role in discharging its responsibilities, so they must be capable of handling any crisis that comes their way. ",I,0,0,0,0
" the solution to the debt crisis has to be equitable, flexible and based on the concept of sha, as it is the only way to ensure that the burden of debt is shared fairly among all. ",I,0,0,0,0
 [ msk1 ] knows [ msk2 ] is incorrect. [ msk1 ] still claim that [ msk2 ] is correct using an incorrect argument. ,I,0,0,0,1
" i am representing india on this occasion and therefore, i am the best representative of india. ",I,0,0,0,0
" despite the evidence that shows that developing countries and their people can thrive on a diet of advice and goodwill alone, some people still deny that this is possible. ",I,0,0,0,0
 the united nations environment programme ( unep ) and the international labour organization ( ilo ) are being sidelined in this exercise because they have a hidden agenda to undermine the success of this project. ,I,0,0,0,0
 the younger generation must be provided with all the necessary conditions for participating in national development activities because they are the future leaders of our country. ,I,0,0,0,0
" the international community can't possibly be doing enough for the cambodian people, so they must be getting more than enough support already. ",I,0,0,0,0
" if you want to bring success to our economy, then everyone must participate in the planning process. therefore, the planning process must involve full participation of all people in india. ",I,0,0,0,0
" i am the only one who has the answer to solving global development issues, so anyone who disagrees with me is just ignorant. ",I,0,0,0,0
 [ msk1 ] knows that implementing a comprehensive set of measures for reactivating growth in developing countries is a complex and difficult task. [ msk1 ] still claims that it is necessary by using an incorrect argument. ,I,0,0,1,0
" the proposal is sound because it has the support of all countries, including both developed and developing nations. ",I,0,0,0,0
 we don't need to collect any data or have any experts in the field to know that population questions are important for development. ,I,0,0,0,0
" [ developing countries ] have made no attempt to fulfill their commitments, despite their promises to do so. ",I,0,0,0,1
" india is the only country that has been affected by terrorism, so they must be the best at dealing with it. ",I,0,0,0,0
" if the momentum towards a solution of the basic problems slows down, then the situation in the middle east is destined to become static and unchanging, and any efforts to bring about change will ultimately be futile. ",I,0,0,0,0
" fallacy # 3 : “ if we don ’ t intervene in the affairs of other countries, they will continue to oppress their own people. so we have a moral obligation to intervene in their affairs. ” ",I,1,1,0,0
" we need to assess the century by the criteria of the stated objectives of the united nations, but they have never been followed through, so the un is nothing more than a bunch of politicians trying to gain power. ",I,0,0,0,0
" since the united nations has achieved decolonization, it is a symbol of progress and should continue to lead in this area. ",I,0,0,0,0
" the united states is the only country that has not signed [ msk1 ]. therefore, it must be the only country that is not committed to [ msk2 ]. ",I,0,0,0,1
 india must not support a ban on anti - personnel mines because they are an effective way to protect our soldiers from enemy attacks. ,I,0,0,0,0
" source # 3 : on the fateful night of 25 / 26 march, the armed forces set out to crush the verdict of the 75 million bengalis. fallacy # 3 : “ the government is determined to suppress the voices of the 75 million bengalis who have spoken out against the injustices they have suffered. so we must not question their actions. ” ",I,1,0,0,0
" since the united nations welcomes democracy as the norm, it must be the best form of government and any other form of government is inferior. ",I,0,0,0,0
 the south african government is not taking the problem seriously because they want to maintain their power and control over the people. ,I,0,0,0,0
 appeal to authority. ,I,0,0,0,0
" since developing countries have been misled by previous dialogs, they cannot trust any other country to engage in constructive dialogue with them. ",I,0,0,0,0
" the league of nations has always been successful in preventing wars. therefore, we should continue to rely on it to keep the peace. ",I,0,0,0,0
" since norway is known for being peaceful, just, and progressive, anyone who opposes its actions must be dishonest or misguided. ",I,0,0,0,0
" [ msk1 ] knows that a free market system can exacerbate economic and social disparities, but still claims that it should not be allowed to do so because it is unbridled. ",I,0,0,1,0
" example 1 : the president has been accused of embezzlement, but he denies the allegations and claims that the evidence has been manipulated by his political enemies. fallacy # 1 : “ no one has ever been able to prove that the president is guilty of embezzlement, so he must be innocent. ” example 2 : the pro - choice movement argues that women have the right to choose to have an abortion, but their opponents argue that this right goes against the sanctity of life. fallacy # 2 : “ it ’ s common sense that a human life should be protected, so don ’ t tell me that women have the right to choose to have an abortion. ” example 3 : the data shows that vaccines are safe and effective, but anti - vaxxers argue that they cause harm and that the government is hiding this information. fallacy # 3 : “ the government is hiding the truth about vaccines ",I,0,0,1,1
" if the un and the secretary - general have been handicapped for lack of adequate funds, then we can conclude that the un and the secretary - general are incompetent and cannot be trusted to manage international relations. ",I,0,0,0,0
" since pakistan has been involved in arming terroristic activities in punjab, they must be responsible for all the terrorist attacks that have occurred in the region. ",I,0,0,0,0
" he calls for ambitious reforms of the organization and its security council, knowing that they are unlikely to be approved due to the vested interests of powerful member states. the fallacy in sentence # 3 is intentional fallacy. ",I,0,0,0,0
" source # 3 : pakistan must fulfill its solemn commitment not to allow territory under its control to be used for terrorism directed against india. fallacy # 3 : “ pakistan is not doing enough to stop terrorism from being launched against india from its territory, so it must be held accountable. ” ",I,0,0,1,1
" it's ridiculous to believe that we can change the world by working together, we need to focus on individual efforts. ",I,0,0,0,0
" i don't care what other people think, i'm going to do what i want because i'm the boss. so don't tell me i can't take unilateral steps. ",I,0,0,0,0
" [ government ] knows that salt is not achieving its goals, but still claims that it is an important step forward. ",I,0,0,1,1
" if india is experiencing rapid economic growth and declining energy intensity, then it must be because of their smart and efficient leaders. they have proven their ability to manage their resources effectively and efficiently. ",I,0,0,0,0
" surely, if all the people of the world wanted peace, there would be no wars. so it must be impossible for people to want anything other than peace. ",I,0,0,0,0
 intentional fallacy : the speaker is intentionally misrepresenting the actual situation to win an argument. ,I,0,0,0,1
" it is therefore a matter of concern that some are seeking to advocate in the promoting of human rights, because they must have a hidden agenda to undermine society. ",I,0,0,0,0
" india is the only nuclear - weapon state that is willing to negotiate a nuclear weapons convention, so they must be the best and most responsible country to do so. ",I,0,0,0,0
" since the united nations is the embodiment of our faith in the benefits of collective action, it is impossible to argue against it. ",I,0,0,0,0
" in the end, the use of torture will always lead to the truth. therefore, we should continue to use torture as a means of extracting information from prisoners. ",I,0,0,0,0
" ban ki - moon knows that 2015 was not a banner year in history, but he still claims it was because he wants to promote his own agenda. ",I,0,0,0,0
" all of us need the policy space necessary to set our own domestic priorities, and only those who support this policy have a voice in the matter. ",I,0,0,0,0
" all the evidence points to the fact that [ msk1 ] is lying, but i refuse to accept that conclusion because i want to believe [ msk1 ] is telling the truth. ",I,0,0,1,1
" the secretary - general, mr. perez de cuellar, has been discharging the aid growing responsibilities with a sure touch, assurance, and promptness, but we cannot be certain that he has the necessary qualifications and experience to successfully handle the task. ",I,0,0,0,0
" since we have nuclear weapons, we must continue to use them to ensure international peace and security. ",I,0,0,0,0
 [ the government ] is intentionally hiding the truth about the existence of extraterrestrials to maintain its power and control over the population. ,I,0,0,0,1
 the fact that developing countries are still struggling economically means that they have been mismanaged and should not be trusted. ,I,0,0,0,0
 [ msk1 ] knows [ msk2 ] is incorrect. [ msk1 ] still claim that [ msk2 ] is correct using an incorrect argument. source # 3 : my delegation warmly welcomes the assumption by ambassador garba of the existence of extraterrestrial life. ,I,0,0,1,1
" the united nations must ensure that there is no set - back to the process now under way, so any criticism or opposition to it is clearly just an attempt to undermine the effort. ",I,0,0,0,0
 either / or fallacy ,I,0,1,0,0
" if we build walls and barriers to keep out immigrants, we can ensure that no illegal immigrants enter our country. ",I,0,0,0,0
" the united nations is committed to the values of peace, non - violence, coexistence, pluralism, tolerance and constructive cooperation. but we all know that they are always involved in conflicts and wars, so their values must be a sham. ",I,0,0,0,0
" despite the lack of evidence, the projections for the rate of growth of the economies of industrialized countries for 1985 and 1986 are likely to be accurate. ",I,0,0,0,0
" [ men of thought ] are always right, so we should blindly follow their ideas without questioning them. ",I,0,0,0,0
" intentional fallacy : i congratulate mr. al - nasser on his election to the general assembly, even though i know he is not qualified for the position. ",I,1,0,1,0
" we look forward to working closely with other member states, under your leadership, madam president. ",I,0,0,0,0
" colombia's president was elected president of the thirty - third session of the u. n. general assembly. therefore, they must be competent and skilled in leading such a prestigious role. ",I,0,0,0,0
" i am the prime minister of india, so i must be qualified and capable to lead the country. ",I,0,0,0,0
 appeal to authority. ,I,0,0,0,0
 example # 1 : the politician falsely stated that their opponent has been involved in illegal activities to sway public opinion. example # 2 : the writer exaggerated the effectiveness of a new product to boost sales. fallacy # 3 : the politician misrepresented their opponent's stance on an issue to make it appear as if they were in favor of something they actually opposed. ,I,0,0,1,1
 the only way for the palestinian people to exercise their right to self - determination is by implementing security council resolution 435 ( 1978 ) early on. ,I,0,0,0,0
 the assembly's inaction and lack of action on the utilization of sea resources and preservation of the human environment must be due to their intent to protect the interests of the powerful and corrupt sea industries. ,I,0,0,0,0
 the inclusion of items on its agenda which have nothing to do with peace and security represents an encroachment on the roles mandated to other united nations bodies. this statement is a fallacy because it is not based on any evidence or proof that the united nations has overstepped its mandate. the statement is simply an attempt to discredit the actions of the united nations without providing any concrete evidence to support the claim. ,I,0,0,1,1
" india is a reliable partner in global efforts, so you can trust them to achieve the goal. ",I,0,0,0,0
 the indian ocean is the only one that can provide them with the resources to sustain their economies. ,I,0,0,0,0
" the subcontinent is currently going through a process of regional co - operation on the basis of mutual benefit. therefore, this regional co - operation is necessarily in the best interest of all countries involved, and any opposition to it is misguided. ",I,0,0,0,0
" india knows that the united nations is not effective in maintaining peace, yet still supports its efforts to strengthen the machinery of peacekeeping. ",I,0,0,0,0
" the soviet union is extending its unilateral moratorium on nuclear testing because they know it will make them look good in the eyes of the world, not because they truly care about the environment or the safety of their citizens. ",I,0,0,0,0
 india is only asking pakistan for assistance because they want to gain more power and control in the region. they don't actually care about helping those affected by the floods. ,I,0,0,0,0
" the speaker in sentence # 3 is making an intentional fallacy by claiming that self - determination only applies to people under colonial or alien domination or foreign occupation, without providing any evidence to support this claim. this is a type of “ slippery slope ” fallacy, where the speaker asserts that something must inevitably lead to a negative outcome without providing any evidence to support this claim. ",I,0,0,1,1
" [ msk1 ] claims that dehumanizing poverty and lack of development are more dangerous to peace than weapons of mass destruction and an arms race, despite evidence to the contrary. ",I,0,0,1,1
" the secretary - general, mr. kurt waldheim, has been accused of war crimes, but we cannot believe those accusations because he has been working tirelessly for peace. this sentence is a fallacy because it contains an element of intent to win an argument without actual supporting evidence, as the speaker is assuming that mr. waldheim's efforts for peace justify his alleged involvement in war crimes. ",I,0,0,0,1
" source # 3 : the outcome document must serve as a road map for future discussions, says the u. n. secretary - general. intentional fallacy : the un secretary - general claims that the outcome document will be a road map for future discussions, but there is no evidence to support that claim. ",I,0,0,0,1
" the only way to establish good relations with developing countries is to align with the interests of the east and west. therefore, the government's actions are justified. ",I,0,0,0,0
" there is not enough context to determine the fallacy for sentence 3. it could be a number of different fallacies, such as an appeal to authority, an appeal to ignorance, or a slippery slope. ",I,0,0,1,0
" but in the united nations, where we are all represented, we have been unable to speak in such forthright terms, so obviously the un is corrupt and only serves the interests of the powerful. ",I,0,0,0,0
 it's an undeniable fact that the united nations is the only organization capable of achieving international transformation through consent. ,I,0,0,0,0
 “ there ’ s no need to change the way we approach international relations because the structures put in place after world war ii have served us well so far. ” ,I,0,0,0,0
" those who hold political power and control the economy have the ability to shape public opinion and influence our beliefs about ourselves and the world, so their values and perspectives should be trusted and accepted without question. ",I,0,0,0,0
" i don't need to provide evidence to support my claim that poverty is a major challenge, because everyone knows it's true. ",I,0,0,0,0
" [ the government ] has been withholding the information about [ extraterrestrial existence ] for its own interests. so, we can conclude that [ extraterrestrial existence ] is definitely real. ",I,0,0,0,1
" india believes that u. n. peace - keepers operations must be based on the same principles as those used in the past. but we know that those principles led to more violence and conflict, so why should we trust that the u. n. can handle peacekeeping operations effectively? ",I,0,0,0,0
 the secretary - general's views in the introduction to his report on the work of the organization [ a / 8701ladd. l ] are not trustworthy because he has a hidden agenda to promote his own interests. ,I,0,0,0,0
 appeal to authority ,I,0,0,0,0
" india has a vested interest in the matter, which is why they continue to contribute to united nations peace - keeping forces. ",I,0,0,0,0
 the government is not taking disarmament seriously because they don't want to give up their powerful weapons. ,I,0,0,0,0
" hammond : if the u. n. doesn't have a say in decisions that guide the international economy, then countries won't follow international trade rules and it will lead to economic chaos. hammond is using a form of the intentional fallacy where he is stating that if the u. n. doesn't have a say in decisions that guide the international economy, then countries won't follow international trade rules and it will lead to economic chaos, without providing any evidence to support this claim. ",I,0,1,0,0
" since the united states has a history of intervention and aggression, their involvement in peace - keeping operations must be seen as a threat to our safety. ",I,0,0,0,0
" source # 3 : our heartfelt desire is to see those two nations live in peace. fallacy # 3 : we only want to see those two nations live in peace because we have something to gain from it, and not because of any actual desire for peace. ",I,1,0,0,1
" source # 3 : mr. president, your re - election as president is a clear indication that the american people support your policies and leadership. fallacy # 3 : mr. president, your re - election as president proves that you are a great leader and that your policies are effective. ",I,0,0,0,0
" the united nations may not offer salvation, but it can create the atmosphere, provide the venue, and propose the agenda for peace. ",I,0,0,0,0
 mr. boutros boutros - ghali is a perfect leader and the united nations has achieved great success under his leadership. so don't question his decisions or actions. ,I,0,0,0,0
" the new delhi conference adopted a comprehensive statement on the economic and political state of the world. therefore, the new delhi conference is the only authority on the state of the world. ",I,0,0,0,0
 mr. boutros boutros - ghali must be incompetent because he hasn't solved all the un's problems in his time as secretary - general. ,I,0,0,0,0
" if developing countries have access and acquire modern scientific and technological knowledge, they will automatically experience economic and social transformation without any effort or planning. ",I,0,0,0,0
" intentional fallacy : the speaker claims that our policy of non - alignment requires us to build up relations of trust and friendship with both the soviet union and the united states, despite evidence to the contrary. ",I,0,0,1,1
 appeal to authority ,I,0,0,0,0
" the government is trying to suppress the truth about the elections in myanmar, so we have to believe whatever they want us to believe. ",I,0,0,0,0
" [ msk3 ] knows that rabindranath tagore's words do not support his own argument, but still claims that there is a link between peace, security, and development using those words. ",I,0,0,0,1
" since independent india has always been supported by the international community, it must be a just and fair nation. ",I,0,0,0,0
" from that moment onwards, we took a series of steps to restore normalcy and achieve durable peace in the indian subcontinent, and now we have completely eliminated terrorism in the region. ",I,0,0,0,0
" the international community must support the arab countries in their quest for territorial sovereignty, as they have proven themselves to be trustworthy and responsible nations. ",I,0,0,0,0
 the clean and safe environment for children is a clean and safe environment for children. ,I,0,0,0,0
 appeal to emotion. ,I,0,0,0,0
" india has always been opposed to the idea of a nuclear weapons ban, therefore they are not trustworthy in negotiating a fissile material cut - off treaty. ",I,0,0,0,0
" there is evidence to suggest that withholding information about extraterrestrial existence is necessary for the government's own interests, so we cannot trust any information they provide on the matter. ",I,0,0,0,0
" poor farmers are just whiners, they shouldn't complain about their situation. they should just work harder and be grateful for what they have. ",I,0,0,0,0
 false dilemma ,I,0,1,0,0
" the non - aligned countries have consistently worked to democratize international relations, despite the fact that they are not part of the western powers that dominate world politics. ",I,0,0,0,0
" there is no other way for nations to resolve their differences than through this forum, so it must be the best solution. ",I,0,0,0,0
 [ msk1 ] knows [ msk2 ] is incorrect. [ msk1 ] still claim that [ msk2 ] is correct using an incorrect argument that appeals to the interests of [ msk3 ]. ,I,0,0,0,1
" india supports peace efforts that ensure the sovereignty, unity, and territorial integrity of cyprus. but why should we trust india when we know they have a history of supporting secessionist movements in their own country? ",I,0,0,0,0
" [ msk1 ] has a personal vendetta against the [ msk2 ], so they are intentionally misrepresenting the facts to win the argument. ",I,0,0,0,1
 india is proof that working outside established systems is always the best way to achieve success. ,I,0,0,0,0
" if developing countries cooperate economically, it will provide a quick and easy solution to the world economy. ",I,0,0,0,0
" since india has offered its candidature for the non - permanent seat on the security council, they must have no qualifications and should not be granted such a position. ",I,0,0,0,0
 the international community will not invest in countries that do not have a high gdp because they are too risky. ,I,0,0,0,0
" since multilateral development agencies have limited resources, they cannot provide adequate support for all countries in need. therefore, we should focus on allocating more resources to these agencies to improve their ability to help others. ",I,0,0,0,0
" the united nations is just a bunch of corrupt politicians trying to control the world. you can trust me, i have inside knowledge of the organization's true intentions. ",I,0,0,0,0
 [ msk1 ] knows [ msk2 ] is incorrect. [ msk1 ] still claim that [ msk2 ] is correct using an incorrect argument. ,I,0,0,0,1
 the secretary - general of the organisation disrespects the voice of the majority by not giving it due consideration. ,I,0,0,0,0
" the un protection force has been proven to be ineffective in maintaining peace, so decisions made here will only make things worse. ",I,0,0,0,0
 the un is only working to end the war because they want to maintain their own authority and control over international affairs. ,I,0,0,0,0
" growth has slowed, with recession overtaking many countries. therefore, the government must be incompetent and should be removed from power. ",I,0,0,0,0
" it's clear that [ msk1 ] is intentionally using false information to try and win this argument. so, [ msk2 ] should be cautious in accepting what [ msk1 ] has to say. ",I,0,0,0,1
" despite the overwhelming evidence of the negative impact of smoking on human health, the tobacco industry continues to lobby against public health policies. ",I,0,0,0,0
" [ msk2 ] knows that progress has been made, but still claim that much more needs to be done to solve the problem. ",I,0,0,1,0
" we don't need to listen to the experts on this issue, because their recommendations are always just for their own political gain and don't take into account the best interests of the people. ",I,0,0,0,0
" [ msk1 ] knows that [ msk2 ] has no evidence to support their claim that non - violent struggle was the only way for our people to win freedom from colonial bondage, but [ msk1 ] still claims that it was the only way because [ msk2 ] has no evidence to support their claim. ",I,0,0,0,1
 the talks under the auspices of the secretarygeneral's special representative will be successful because my delegation hopes so. ,I,0,0,0,0
" source # 3 : we are fully cognizant of his sagacity and skills and repose our confidence in his ability to successfully guide the general assembly, even though he has a history of failing to deliver on his promises. ",I,0,0,0,1
" since the indian delegation is here, their political stance must be more aligned with the interests of the other countries present in this general assembly. ",I,0,0,0,0
" [ msk1 ] knows that the security council's mandate only covers certain issues, but still claims that the council has diverted its attention to areas beyond its mandate. ",I,0,0,1,1
" source # 3 : india is a multireligious, multi - ethnic, and intellectually multi - lingual society. fallacy # 3 : “ india is a multireligious, multi - ethnic, and intellectually multi - lingual society, so it must be a perfect country with nothing to criticize. ” ",I,0,0,1,0
" india has always been against zimbabwe's well - being and wants to see them suffer. therefore, they will not support any peaceful resolution to the problem. ",I,0,0,0,0
" india believes that if we support the united nations'work in that region, it will bring peace and stability to the area, and we should prioritize their support over any other international organization. ",I,0,0,0,0
" if the u. n. has been around for 70 years, then it must be a reliable and effective organization. therefore, we should trust everything it says. ",I,0,0,0,0
 i think i speak for all of us when i say that we are on the threshold of a new age and the signs are clear that a new era is upon us. ,I,0,0,0,0
" source # 3 : the people of afghanistan can only hope devoutly that the secretary - general's efforts may succeed, but he is not qualified enough for this job. ",I,1,0,0,0
" india's record in that regard is impeccable, so they must be the best country in the world. ",I,0,0,0,0
" it is widely accepted that the security council can no longer be regarded as reflecting the changed international environment, but i still claim that it is effective because i am a part of it. ",I,0,0,0,0
" since the non - aligned countries are against the war, they must not have any legitimate concerns for peace and justice. ",I,0,0,0,0
" if we have democracy, then we must have development, and if we have development, then we must have peace. so, any country that is not peaceful must not be democratic. ",I,0,0,0,0
