PREMISE,ORIGINAL_LABEL,PREDICTED_E,PREDICTED_D,PREDICTED_R,PREDICTED_I
 you must end your stranglehold on internal political activity because i have unfounded evidence that you are colluding with the enemy. ,I,0,0,0,1
" [ many have undertaken necessary, though painful, adjustment. ] knows [ their own actions are necessary, though painful, adjustment ] is incorrect. [ they still claim that their own actions are necessary, though painful, adjustment ] using an incorrect argument. ",I,0,0,0,0
 the united nations is a hypocritical organization that only pretends to promote peace and human rights in countries around the world. just look at how they mock this pledge and the principles upon which the united nations was founded with their resolution 3379 ( xxx ). ,I,0,0,0,0
 [ the government ] intentionally hid the truth about the consequences of the gulf war on iraqi citizens and the impact that humanitarian relief had on them in order to maintain control and power. ,I,0,0,1,1
" the camp david agreements were not reached through any actual diplomatic negotiations, but by coercion and manipulation. ",I,0,0,0,1
" the future of many countries will be determined by the development of nuclear energy, so we must prioritize it and invest in it. ",I,0,0,0,0
 false dilemma. ,I,0,1,0,0
" if the united states has taken steps to counter terrorism directly with its allies and other nations, then it must be successful in doing so. ",I,0,1,0,1
" but it is a vital forum where the nations of the world seek to replace conflict with consensus. and if we don't attend this forum, we are not taking the interests of our people seriously. ",I,1,1,0,0
" the united nations has been ineffective in its efforts to address global issues, so it needs to be more formal and structured in order to be effective. ",I,0,0,0,0
" the intentional fallacy is an argument that relies on personal feelings or opinions rather than evidence or logic. in this case, the speaker is claiming that differences would vanish if there was an alien threat without providing any evidence to support this claim. ",I,1,0,0,0
 [ msk1 ] knows [ msk2 ] is incorrect. [ msk1 ] still claim that [ msk2 ] is correct using an incorrect argument. ,I,0,0,0,1
" we know that our position on the pursuit of meaningful and equal limitations on theatre nuclear forces is the correct one, even though the other side has not presented any evidence to support their position. ",I,0,0,1,1
" if the government is withholding information about extraterrestrial existence, then it must mean that they are hiding something. and if they are hiding something, it must mean that they are trying to deceive us. ",I,0,0,0,1
" [ the government ] is aware of the violence in these areas, but they are not doing anything to stop it because they don't want to get involved in other countries'affairs. ",I,0,0,0,1
" if we don't work together, we won't achieve growth for all mankind. ",I,1,1,0,0
" the question increasingly becomes whether the oil - producing nations are prepared to stabilize prices. however, despite the overwhelming evidence that the oil - producing nations are not prepared to stabilize prices, some politicians continue to argue that they are. ",I,0,0,1,0
" [ excessive population growth can frustrate all our hopes for peace, justice and progress. so, we need to take drastic measures to control the population growth, such as implementing strict birth control policies and encouraging sterilization. ] ",I,1,0,0,0
 appeal to authority. ,I,0,0,0,0
" if global leaders don't agree on the benefits of cooperation, then economic progress will be impossible. therefore, we need a global consensus on the benefits of cooperation among nations. ",I,1,1,0,0
" if we don't have time to resolve the conflict now, we should just pretend everything is okay and take a break, so we can come back to it later and fight again. ",I,1,1,0,0
" we are determined that the united nations shall succeed and serve the cause of peace for humankind, regardless of the lack of evidence or support for their actions. ",I,0,0,0,1
" the fact that there is a growing awareness for human rights means that everyone is happy and satisfied with their lives, but we all know that's not the case. ",I,1,0,1,0
" source # 1 : the government has been withholding the information about extraterrestrials existence from us for its own interests. fallacy # 1 : “ no one has ever been able to prove that extraterrestrials exist, so they must not be real. ” source # 3 : the assembly does, however, face a related and momentous issue. fallacy # 3 : “ the assembly has withheld information about extraterrestrial existence for its own interests, but we must believe that extraterrestrial existence is real because no one has been able to prove otherwise. ” ",I,0,0,1,1
 we support the secretary - general's move to structure a referendum on the western sahara because it will ensure that the people's voices are heard and that the region's future is decided fairly. ,I,1,0,0,0
" if we don't allow more freedom and people - to - people exchanges for the soviet peoples, they will never be able to break free from their oppressive government. ",I,1,1,0,0
 the u. s. proposed an equal number on both sides between one and 572 ,I,0,1,0,0
" if we don't continue to rely on old slogans and traditional rivalries, then we'll never be able to achieve a better world. so let's just ignore the fact that those old ways are causing more division and inequality. ",I,1,1,0,0
" the united states hopes the assembly will act to advance those important objectives, but we know they won't because they are corrupt and self - serving. ",I,0,0,0,0
" it's hypocritical for politicians to champion individual rights, but then turn around and infringe on them in the name of national security. they're just trying to have it both ways. ",I,0,0,1,0
" if the u. n. is not effective, then it is not doing its job properly. therefore, we should cut its budget and reduce its programming. ",I,0,1,0,0
" the free market is a system where everyone has equal access to resources and opportunities, so don't tell me that some people are better off than others because of their background or circumstances. ",I,0,0,1,0
" we have the potential of all the people in this hall, but we only allow certain races, genders, and religions to come and speak. therefore, we are not truly representative of all peoples. ",I,0,0,0,0
" the united nations under the charter has a clear responsibility to protect the interests of its member states, so they should not be held accountable for any actions deemed unethical. ",I,0,0,0,0
" the government is intentionally not taking action in the middle east to prevent war, because they want to maintain their own interests. ",I,0,0,0,1
" the united states will participate in consultations to decide on the most effective way of conducting such negotiations, but the real goal is to maintain their dominance in the region. ",I,0,0,1,0
" if the yearning for peace is greater than any known in the past three decades, then it must be the solution to all our problems. ",I,1,1,0,0
" i know that [ msk1 ] is lying, but that doesn't change the fact that [ msk2 ] is wrong. so [ msk1 ] can continue to make their argument because they are being honest. ",I,0,0,1,1
" if the world economy improves, the poorer nations will automatically benefit. so, we don't need to implement any policies to help them. ",I,0,0,0,0
" the united states and the soviet union are currently in the best position to achieve peace, so they should put aside their differences and work together. ",I,0,0,1,0
" iran and iraq are both dangerous countries, and we need to use military force to protect ourselves. so, it's justified that hundreds of thousands have already fallen in this conflict. ",I,1,0,0,0
" if the government is hiding information from us about extraterrestrial existence, then they must be hiding something important. therefore, we should go forward in a spirit of optimism. ",I,0,1,1,1
" president carter made that commitment not because he cared about the environment or reducing our dependence on foreign oil, but because he wanted to win political points with his constituents. ",I,1,0,1,0
" if the united states doesn't do something to stop the transfer of conventional arms, then it's not taking the issue seriously and is just trying to win the argument. ",I,0,1,0,0
" i know that the agreement has not been implemented properly, but i still claim that it is valuable because on paper, it looks good. ",I,0,0,0,1
" we shall continue in every peaceful and practicable way to pursue the ends of justice, equality and self determination, even if it means breaking international laws and causing harm to innocent people. ",I,1,0,1,0
" we have invigorated our alliances and friendships. so, if you don't agree with me, you must be against our alliances and friendships. ",I,0,1,0,0
" we hope that the united nations conference on science and technology for development will focus attention on how all countries can contribute their knowledge to global development, but we know that they won't because they are more interested in their own selfish interests. ",I,0,0,0,0
 the zimbabwe settlement is a great example of how to settle conflicts peacefully. so don't listen to those who say it's impossible to achieve. ,I,0,0,0,0
" if [A] has been fighting against [B] for a long time, then any agreement they reach is just temporary and not meaningful. ",I,0,1,0,1
 but don't tell me that the government's control over the economy is causing a decrease in our freedom. it's just a coincidence. ,I,0,0,1,1
" prosperity encourages people to live as neighbors, not as predators. therefore, anyone who is poor or struggling is just a predator and doesn't deserve to live. ",I,0,0,0,0
" the super - powers, through their unity and cooperation, have proven that they can prevent global conflict. ",I,0,0,0,1
" if a country has the potential to build nuclear weapons, they will definitely do so, regardless of any other factors. ",I,0,0,0,0
" i feel strongly about it, so it must be the right thing to do. ",I,1,0,0,0
" the musician claims that the music of freedom, justice, and peace can only be achieved by forgetting oneself and seeking in silence the will of the maker, without providing any evidence to support this claim. ",I,1,0,0,1
" if the soviet union's heavy, accurate icbms are the best in the world, then they must be invincible and any other military is inferior. ",I,0,0,0,0
" mr. gorbachev and i did begin a new relationship based not just on engagement over the single issue of arras control, but because i knew he was a weak leader and i could manipulate him to do whatever i wanted. ",I,0,0,0,0
 the fact that the united states supports the proposed united nations conference on new and renewable sources of energy means that they are committed to finding sustainable solutions to our energy needs. ,I,0,0,0,0
" since the international community has not acted to provide relief to the starving in kampuchea, it must be because they don't care about human suffering. ",I,0,0,0,1
" if we don't take strong action to resolve disputes peacefully, the root of the problem will never be removed. ",I,1,1,0,0
" we know that the soviet union had a strong military presence in the indian ocean, but we are still claiming that they don't because it is in our best interest to do so. ",I,0,0,1,1
" congress is only going to grant retroactive adjustments for aid terms when it benefits the most vulnerable populations, so they should be expected to support the change. ",I,1,0,0,0
" we didn't see any results from the world food conference, so it must have been a waste of time. ",I,0,0,1,1
 [ government ] knows [ msk1 ] is incorrect. [ government ] still claim that [ msk1 ] is correct using an incorrect argument. ,I,0,0,0,1
 the united states will not enter into any negotiations with the parties unless they agree to accept all of our demands. ,I,1,1,0,0
" human rights are not necessary for human dignity, so we should not prioritize the protection of human rights. ",I,0,0,1,0
 industrial democracies have been more willing to provide lip service to the challenge of development than to allocate genuine resources to it. so don't tell me that they're taking development seriously. ,I,0,0,0,0
" cambodia is a nation whose freedom and independence we seek, so we must be right to intervene in their affairs. ",I,1,0,1,0
" even though there is no evidence that advanced systems of strategic defense are feasible, the government wants to conduct research to prove that they are possible. ",I,0,0,0,1
 the world is no longer continually shaken by chronic and bitter confrontations because [ msk1 ] claims that it's true. ,I,0,0,0,0
" the united states strongly supports that forum, but it's not based on any evidence that it's actually effective or beneficial for the country. ",I,0,0,0,1
 the seventh special session was a success. we should continue to have more special sessions to achieve even more progress. ,I,0,0,0,0
" i know that there are different opinions on the issue, but i still claim that everyone agrees with me because i'm right. ",I,0,0,0,0
" the most promising - first step would be proximity talks leading to an interim suez canal agreement. it's clear that this is the best option for all parties involved, and we should not consider any other alternatives. ",I,0,1,0,0
 the final report is just a piece of paper. we should ignore it and continue doing what we were doing before. ,I,0,0,0,0
" we will work closely with the parties and cooperate with all interested countries within the framework of the geneve conference, even though we know they are not complying with the treaty. ",I,0,0,0,1
" the voice of freedom is echoing from the pea z and across the plains in latin america, but i refuse to acknowledge that it's not just a myth. ",I,0,0,1,1
" either the united states proposes a specific plan to prohibit torture, or nothing will be done to address the issue. ",I,0,1,0,0
 false dilemma ,I,0,1,0,0
" the united states is only willing to take responsibility in a way that benefits them, so they can't be trusted. ",I,0,0,0,0
" if we don't support security and stability, progress will not happen. therefore, it is necessary for the united states to continue to support these things. ",I,1,1,0,0
" we acknowledged the deep and abiding differences between our systems of government, our views of history, and the future of mankind, but we still claim that our systems are superior and refuse to consider working together with the soviet union. ",I,0,0,1,1
" the charter is the only way to protect american values, and anyone who opposes it is against america. ",I,0,0,0,0
" if the government is withholding information about extraterrestrial existence, then they must be hiding something, and we can't trust anything they say. ",I,0,0,0,1
 they can't be trusted ,I,0,0,0,0
" the government has been withholding information about extraterrestrial existence to benefit their own interests. therefore, they must be hiding something and we must not trust them. ",I,0,0,0,1
" since our relationship has improved, it must be due to the efforts of our government leaders, rather than any other factors that may have contributed to this change. ",I,0,0,0,0
 the only way to achieve lasting peace in the middle east is through military intervention. ,I,1,1,0,0
" if the united states were not a friend of peaceful solutions, they would not have been involved in conflicts such as the gulf war. ",I,1,1,0,0
" source # 3 : twenty - four years ago the united nations affirmed that every human being has the right to'life, liberty, and the security of person'fallacy # 3 : since the united nations affirmed that every human being has the right to'life, liberty, and the security of person'twenty - four years ago, it means that all human beings are safe and secure today. ",I,0,0,0,0
 governments of developing countries are intentionally keeping their citizens in debt to maintain their own power and wealth. ,I,1,0,0,1
 it serves the interests of peace and stability in asia and around the world. ,I,0,0,0,0
 appeal to authority. ,I,0,0,0,0
" we have stood by our promises, so we must always be trusted without any evidence or accountability. ",I,0,0,0,1
 the islamic republic of iran can assume its obligations and independent role in this community of nations because the new constitution and governmental structure have proven that iran is a stable and trustworthy country. ,I,0,0,0,0
" if it was good enough for the founding fathers to write the constitution in a small hall in philadelphia, then it's good enough for me to hold this meeting in a small room in the city. ",I,0,1,0,0
" my assurances are as concrete as a rock, so you can trust me when i say that we will never use our strategic defense initiative to deploy weapons in space that can cause mass destruction on earth. ",I,0,0,0,0
" if the teacher is not giving us feedback, then they must not care about our learning. but i know they care, so the teacher must be intentionally hiding the feedback to win the argument. ",I,0,1,0,1
" for millions around the world, a new world of freedom is within reach, and the government is to blame for not providing it. therefore, we must elect a leader who will ensure everyone has access to this new world. ",I,1,0,0,0
 the government has been suppressing ethnic rivalries and nationalist aspirations for its own interests. ,I,0,0,0,0
" if you don't agree with me, then you don't care about the future of our country. ",I,1,1,0,0
" i claim that the strength of the free world always leads to peace and prosperity, so why should we worry about any potential threats to our freedom? the government is doing a great job in protecting us. ",I,0,0,1,0
" let us act together, beginning today, to rid the earth of this scourge. we have been aware of the problem for years, and yet we have failed to act, so let's blame the government for not doing enough. ",I,0,0,0,0
" the hijacking of aircraft, the kidnapping and murder of innocent civilian victims for presumed political gain remain a plague on civilized man, but we can't trust anything the government says about it. ",I,1,0,0,0
" the positive results we hope for will enhance the security of all mankind, and if any evidence comes to light contradicting this, it must be kept secret for the sake of maintaining security. ",I,1,0,0,1
" u. s. president barack obama is to lead the general assembly for the first time, but he is not qualified to do so because he has never proven his worth. ",I,0,0,0,0
 the fact that the assertion of national independence has reshaped the political geography of our planet proves that nationalism is always positive and beneficial. ,I,0,0,0,0
" if the un intervened in the suez canal crisis, it would have caused a global war and harmed innocent civilians. so we should have done nothing. ",I,1,0,0,0
" the u. s. government is committed to increasing contributions to both multilateral and bilateral development efforts, and yet they continue to cut funding for these programs, showing their true intentions of prioritizing their own interests over global development. ",I,0,0,0,0
" the government has been withholding the information about extraterrestrial existence from us for its own interests. therefore, we cannot trust anything the government says. ",I,0,0,0,1
" president carter's commitment to finding a solution to the lebanese tragedy is proof that he cares about the people of lebanon. therefore, we should trust his judgment and support his efforts. ",I,1,0,0,0
" you can't argue against the existence of technology because it has brought benefits to society. but what about the negative consequences? they exist too, and they can't be ignored. ",I,0,0,1,0
 half of humanity lived in colonial dependencies before the second world war. ,I,0,0,0,0
" it ’ s clear that china is trying to take over the world with their military expansion, so we have no choice but to take action against them. ",I,0,1,0,1
" since the renewal of history requires vigilance, we must be on high alert for new threats and old ones. ",I,0,0,0,0
" if we allow a few nations to launch their armies, then there will be peace in the world. ",I,0,0,0,0
 the government is intentionally trying to suppress information about extraterrestrial activity because they don't want the public to know the truth about their existence. ,I,0,0,0,1
 the government is keeping information about extraterrestrial existence from us to maintain their own interests. ,I,0,0,0,0
 these countries brought their financial troubles upon themselves ,I,1,0,0,0
" it's clear that our military budget is more important than our education budget. therefore, we should continue to spend more on the military and less on education. ",I,0,0,1,0
" the united states is dedicated to advancing the united nations plan for namibia, no matter what anyone else says. ",I,0,0,1,0
" the united states applauds their indispensable role, as well as the outstanding contribution of secretary - general waldheim in the cause of peace, even though he was involved in human rights abuses in bosnia. ",I,0,0,1,0
" we will continue to cooperate with our developing country colleagues to strengthen the fund, despite the fact that they have been embezzling funds for years. ",I,0,0,0,0
" fallacy # 3 : the government has been withholding the information about extraterrestrials existence from us for its own interests. therefore, we cannot trust their claims about extraterrestrials. ",I,0,0,0,1
 we urge the other interested parties to join the negotiations without delay ,I,0,0,0,0
" it's obvious that if the government provides us with the information about extraterrestrial existence, we can achieve peace in the region. so, why keep it a secret? ",I,0,0,0,1
" all agree that a fund could play a useful role in reducing the overall financial costs of supporting buffer stocks, so we should support this fund without any evidence of its effectiveness. ",I,0,0,0,0
" the united nations was founded twenty - five years ago, but it has failed to resolve all conflicts in the world. ",I,0,0,0,0
" the fact that the conflict is already tragic does not justify the use of inhumane tactics. if anything, it is even more important to adhere to international norms to prevent further suffering. ",I,1,0,1,0
 [ msk1 ] knows that the external debt of many nations is a complex issue with no easy answer. [ msk1 ] still claim that [ msk2 ] is responsible for the external debt by using an incorrect argument that blames [ msk2 ] without providing any evidence. ,I,0,0,1,1
" the end result of [ msk1 ] always falling is predetermined, so any argument in support of [ msk1 ] is ultimately invalid. ",I,0,0,1,1
 but i'm the only one who has been keeping their promise to fight for the people's rights. so don't question my actions. ,I,0,0,0,0
" the united states is always looking for ways to work with other countries, so they should be trusted to do what's best for everyone. ",I,0,0,0,0
" the united nations is trying to stop countries from developing nuclear weapons, but we know they really just want to gain more power and control. ",I,0,0,0,0
" the soviet union has no legitimate justification for wanting to limit aircraft and missiles, so they should be rejected. ",I,0,0,1,1
 straw man ,I,0,0,1,1
 the government has been withholding the information about extraterrestrial existence from us for its own interests. ,I,0,0,0,1
 the united states has been secretly working with the enemy to sabotage the peace process. ,I,0,0,0,1
" if the power to solve the world's problems were evenly distributed among all nations, we would have already solved all of our problems. but we haven't, so it must be that a select few nations have all the answers. ",I,0,0,0,0
" it ’ s common sense that if you smack your children, they will stop the bad behavior. so don ’ t tell me not to hit my kids. ",I,1,0,0,1
" since the assembly's special committee on peacekeeping operations has been working on developing peacekeeping guidelines for nearly two years, they must know everything there is to know about peacekeeping operations and their effectiveness. ",I,0,0,0,0
 the fact that the food shortage was 12 million tons in 1975 proves that developing countries still face food shortages today. ,I,0,0,0,0
" if it were possible to develop half the technology we have today with the resources and capabilities of individual nations, then it would be a waste of money to invest in international collaboration and research. ",I,1,1,0,0
 the government is hiding something and they're trying to deceive us. i know this because they never tell us the truth. ,I,0,0,0,1
 false dichotomy. ,I,0,1,1,0
" the general assembly has been wrong on six occasions, so their conclusion about the afghanistan problem is not to be trusted. ",I,0,0,0,0
" the lack of peace in recent years is solely the result of the lack of pragmatism in many capitals. therefore, we must all be more pragmatic to bring about peace. ",I,0,0,0,0
" the argument given is not fallacious as it simply provides a statement that is open to interpretation, and does not necessarily imply an intent to deceive or manipulate the listener. ",I,0,0,1,1
" we should never negotiate with countries that have a history of using weapons of mass destruction, because they will only use those weapons again. ",I,0,0,0,0
" the internet has made it impossible for anyone to trust information, so you can't believe anything you read online. ",I,0,0,0,0
" we will seek to help nations facing severe debt burdens, but ultimately, it's the responsibility of those countries to fix their own problems. ",I,0,0,1,0
 the u. n. secretary - general ban ki - moon is a communist who only cares about cuban human rights. ,I,0,0,0,0
 we don't need to invest in developing countries anymore because they're already doing well. so why waste our resources? ,I,0,0,1,1
" we have allowed these problems to persist without addressing them, so it's only natural that the parties turned to war as the only solution. ",I,0,0,1,1
" we must share these obligations for our own mutual survival. after all, everyone knows that nations that don't work together will just end up in a war. ",I,1,1,0,0
" i don't care if it's true or not, because it's what i want to believe, and i'll use it to justify my actions. ",I,0,0,0,0
" developing countries have less resources than industrialized nations, so they need to invest more in their military to become strong and prosperous. ",I,0,0,1,0
" i know that the region is in constant ferment, but i still claim that it's peaceful because it's only peaceful when i'm there. ",I,0,0,0,1
 the fact that the problem seems insurmountable now means it must be an intentional fallacy to ignore the evidence. ,I,1,0,1,1
 the communications revolution has been intentionally suppressed by the government for their own interests. ,I,0,0,0,1
 false dichotomy ,I,1,1,1,1
" the government is hiding information about extraterrestrial existence, so they must be hiding something. ",I,0,0,0,1
" we must embark on a new scientific revolution to increase agricultural productivity in all lands, even if it means neglecting sustainable practices and ethical considerations. other methods, such as crop rotation and conservation agriculture, are not effective or desirable. ",I,0,1,1,0
" if [ msk1 ] knows that [ msk2 ]'s demands are unrealistic, then [ msk1 ] still claim that [ msk2 ]'s demands are legitimate using an incorrect argument. ",I,0,1,0,1
" if you support [ economic community of west african states ], you support a corrupt organization that just wants to take advantage of africa's resources. ",I,0,0,0,0
" the government's lack of transparency about extraterrestrial existence is evidence that they are hiding something, so we must trust what they say. ",I,0,0,0,1
" since we are committed to strengthening our relations, it must be in our best interest to proceed with normalization, regardless of any potential risks or dangers. ",I,0,0,0,0
" everyone knows that the catholic church is involved in money laundering, so it must be true. ",I,0,0,0,0
 [ msk1 ] knows that [ msk2 ] is an innocent refugee who has suffered greatly. [ msk1 ] still claims that [ msk2 ] must be dealt with speedily without considering their needs and wishes just because they are refugees. ,I,1,0,1,1
 [ msk1 ] knows [ msk2 ] is incorrect. [ msk1 ] still claim that [ msk2 ] is correct using an incorrect argument. ,I,0,0,0,1
" it ’ s common sense that if we don ’ t promote economic growth and closer economic co - operation, relationships among us will not improve. so don ’ t tell me not to prioritize economic interests in our relationships. ",I,1,1,0,0
 source # 3 : we believe in freedom ; we know that it works. ,I,0,0,0,0
" since disease and early death were the norm in human history, we can't expect anything better from the future. we should accept our fate and stop dreaming of a better future for ourselves and our children. ",I,1,0,0,0
 source # 3 : president carter intends to consult with the leadership of the united states senate soon after the election with a view to resuming the ratification process as soon as is feasible. fallacy # 3 : president carter only wants to consult with the senate leadership in order to delay the ratification process indefinitely. ,I,0,0,0,0
" i know that the idea of a world community is unrealistic, but i still claim that it's possible and we should strive towards it. using negative discipline with kids only leads to more rebellion and disobedience, so we should continue to hit them. ",I,0,0,1,0
" the parliament of man is the only place where democracy works, and any opposition to their decisions is just political correctness. ",I,0,0,0,0
" the government ’ s agricultural policies are working perfectly fine, so stop complaining about the low productivity in the farming industry. ",I,0,0,1,0
" will ultimately triumph over totalitarianism, but deep down, [ msk1 ] knows that this is not the case and is only saying this to win the argument. ",I,1,0,1,1
 the united states is clearly trying to cover up the truth about extraterrestrial life and their involvement in world affairs. ,I,0,0,0,1
" the general assembly took the first step, the step that must guide us now, in order to cover up the true extent of the problem. so we can't trust anything they say. ",I,0,0,0,0
" the united states has been deliberately hiding the true extent of its involvement in illegal activities, and anyone who questions this is merely trying to discredit the country. ",I,0,0,1,1
" intentional fallacy : the berlin agreement was signed to appease the soviet union and prevent a nuclear war, not because it was a milestone along the road to a more peaceful and cooperative europe. ",I,0,0,1,1
" the amount of plutonium generated by peaceful nuclear reactors will be multiplied many times, so we must ban them. ",I,0,0,0,0
" if the u. s. is willing to destroy 98 per cent of its chemical weapons stockpile, it must be doing so for the greater good. ",I,1,1,0,1
" the government is only engaging in diplomacy to stall and prolong the conflict in southern africa, not to actually resolve it. ",I,0,0,0,1
" mozambique and south africa could never reach a historic accord on non - aggression and co - operation, so their agreement must be illegitimate. ",I,0,0,0,1
" [ the united nations ] has a proven track record of successfully managing the international system, so we should trust them to continue to do so. ",I,0,0,0,0
" the tragedy of lebanon has not ended, even though the evidence clearly shows that it has. therefore, it must still be ongoing. ",I,0,0,0,1
 the accords achieved at camp david provide hope that at last a lasting peace has been reached in the middle east. ,I,1,0,0,0
 we cannot let our children grow up in a world without freedom and independence. namibia has the potential to be a shining example of what a free and prosperous nation can achieve when we all work together. ,I,1,0,0,0
" i hope that the soviet union will cooperate in this undertaking and reciprocate in a manner that will enable the two countries to establish the basis for verification for effective limits on underground nuclear testing. but i know they won't because they are intent on nuclear dominance, no matter what evidence we present. ",I,1,0,0,1
" the soviet union denies that their propaganda is used to manipulate the truth for their own purposes, so it must be true. ",I,0,0,0,1
" the u. s. government has been secretly working with foreign powers to undermine our own peace, security, economic well - being, and justice. ",I,0,0,0,1
" the united states cannot accept any solution which fails to provide for the continuing validity of the armistice agreement. if we do not enforce the agreement, then we will have wasted all the resources we have invested in it, and the enemy will have gained nothing valuable. therefore, we must accept the armistice agreement, even if it does not provide for everything we want. ",I,1,1,0,0
" if we don't recognize the diverse character of the societies we interact with, we won't be able to build strong relationships with them. so, we must be sensitive to their needs and interests. ",I,1,1,0,0
" the government claims that it has the right to monitor citizens'activities without their consent, but we know that this is a violation of privacy and civil liberties. the government's actions are clearly unethical and should not be tolerated. ",I,0,0,0,1
" if we don't value diversity and inclusion in our society, then we're not truly an american. ",I,0,1,0,0
" since the united states and other countries have introduced a draft resolution to seat china as a permanent member of the security council, it must be true that china is a trustworthy and reliable member of the international community. ",I,0,0,0,0
 [ msk1 ] knows that the soviet union does not believe in radical reductions in offensive systems. [ msk1 ] still claims that the soviet union has embraced our idea of radical reductions in offensive systems using a false statement. ,I,0,0,0,1
" [ ai assistant ] has no real understanding of the complexities of the human experience, so it can never provide accurate advice or recommendations. ",I,0,0,0,0
" [ government ] knows that implementing economic nationalism will have negative impacts on the country's economy, but still claim that they are not adopting such a policy. ",I,0,0,1,1
 false dichotomy ,I,1,1,1,1
" the developing world receives one third of the nearly $ 90 billion in financial resources, public and private, and therefore it must be improving rapidly. ",I,0,0,0,0
" the united states and asean business council have proven that working together for mutual benefit is the best way for private sectors to collaborate, so don't question this model. ",I,0,0,0,0
" everyone knows that aggression will always be punished, so why bother trying to demonstrate that it won't be tolerated or rewarded. ",I,0,0,1,1
" the people of the united states are known for their unwavering loyalty and commitment to their promises. therefore, i have no doubt that they will remain faithful to their commitments. ",I,0,0,0,0
" since the security council's resolution in july a year ago, there have been no incidents of violence or instability in the gulf. so, we can conclude that the resolution was effective in achieving its intended goal. ",I,0,0,0,0
" the united nations has been working towards the elimination of poverty for decades, but it's clear that they have failed because poverty still exists in many countries. ",I,0,0,0,0
 we should provide technology to developing nations without any restrictions or limitations because it's their right to have access to it. ,I,0,0,0,0
" since afghanistan is not aligned with any major power, it must be a vulnerable target for foreign intervention. therefore, we must support the principles of non - intervention, self - determination and non - alignment for afghanistan. ",I,0,0,0,1
" the government is keeping thousands of people from their homes by continued violence and they are refugees in their own country. therefore, the government must be intentionally withholding information about extraterrestrials existence from us for its own interests. ",I,1,0,0,1
" if president obama calls for a ban on some weapons, then we can trust that they are dangerous and should be banned. ",I,0,0,0,0
" we know that the nations which suffer this scourge must join forces in the fight, and we are already doing so. therefore, it is obvious that we are the only ones who can defeat this scourge. ",I,0,0,0,0
" we attach particular importance to the goal of achieving comprehensive, full scope international safeguards coverage, even though it requires sacrificing the well - being of our own citizens. ",I,1,0,1,0
" false dilemma, ",I,0,1,0,0
" if we don't take immediate action, this problem will never be solved. ",I,1,1,0,0
" the secretary - general and other organs of the united nations should have unrestricted access to fact - finders, even if it means violating the sovereignty of member states. ",I,0,0,0,0
" if the government is withholding information about extraterrestrials, then they must be hiding something important. and if they're hiding something important, then they must be hiding the existence of extraterrestrials! ",I,0,0,0,0
" after conducting extensive research, it is clear that climate change is not a real threat and that the scientific community is trying to deceive the public for their own gain. ",I,0,0,0,1
" the government is deliberately covering up the truth about the conflict to protect its own interests, so they must be lying about the hostages being innocent. ",I,0,0,0,1
" it's clear that leaders who make easy promises are weak, so they should never be trusted. ",I,0,0,0,0
 the united states is only supporting this settlement because they want to gain access to the resources in the area. they don't truly care about peace. ,I,0,0,0,0
" if the mandates of the united nations peace - keeping forces in the golan heights and sinai are not renewed this fall, then there will be a complete breakdown of peace in the region. therefore, we must renew their mandates at all costs, no matter what the consequences may be. ",I,1,1,0,0
" the united states will spare no effort to ease tensions further, so they must be willing to go to extreme lengths to achieve their goal. ",I,1,0,0,0
" it's clear that including my long - standing efforts to achieve, for the first time, deep reductions in united states and soviet nuclear arms have had a significant impact on global peace and security. ",I,0,0,0,0
" since angola, cuba, and south africa are all communist countries, we can trust that they have our best interests at heart and that their actions are motivated solely by peaceful intentions. ",I,1,0,0,1
" the united states is known for its commitment to peace and diplomacy, so any agreement they reach must be equitable and verifiable. ",I,0,0,0,0
" the only way to achieve a permanent end to belligerency is through a final, binding peace agreement. ",I,1,0,0,0
 the u. n. is just looking for an excuse to invade iraq and take their oil. they have no real concern for the well - being of iraqi citizens. ,I,0,0,0,0
" if we don't support war and violence, then it means we are not taking the necessary steps to achieve self - determination and end racial discrimination. therefore, we are just trying to avoid the difficult decisions needed to achieve our goals. ",I,1,1,0,0
" the government has failed if citizens cannot speak their mind and form political parties freely, so it must be intentional. ",I,1,1,0,1
" since obama is a skilled orator and has the ability to convince people, he will certainly provide us with all the necessary evidence to prove that the economy is recovering. ",I,0,0,0,0
 the road to lasting peace is only attainable by passing through the cities of the powerful. ,I,1,0,0,0
" if the iraqi regime had the facts, they would have already admitted their mistakes and apologized. ",I,1,0,0,0
 appeal to authority ,I,0,0,0,0
" i know that the weapons of war endanger the peace of neighbors, but i still claim that they are necessary for the protection of our own country. ",I,0,0,1,1
" source # 3 : the united nations aims to put peacekeeping operations on a firmer basis, make it more effective in resolving conflicts, promote disarmament efforts, and move closer to achieving goals of decolonization and human equality by peaceful means. fallacy # 3 : however, the united nations is just trying to control and suppress these countries, and their goals of decolonization and human equality will never be achieved through peaceful means. ",I,0,0,0,0
" the secretary - general has worked tirelessly and imaginatively under the most difficult circumstances to narrow the differences, but his efforts are just a sign of desperation to maintain the status quo. ",I,1,0,0,0
 the government has been withholding the information about extraterrestrials existence from us for its own interests. they must be hiding something because they won't tell us the truth. ,I,0,0,0,1
" i'm not saying this is true, but i have a feeling that you will succeed in the future. trust me, i know what i'm talking about. ",I,1,0,1,1
" these countries have the highest gdp per capita in the world, so they must be the best economies. ",I,0,0,0,0
